Customer ID,Referred a Friend,Number of Referrals,Satisfaction Score,Customer Status,Churn Reason,Churn Category
3452-FLHYD,Yes,3,4,Stayed,,
9531-NSBMR,No,0,3,Stayed,,
6260-ONULR,No,0,5,Joined,,
4389-UEFCZ,No,0,3,Stayed,,
8711-LOBKY,Yes,2,3,Stayed,,
8985-OOPOS,No,0,5,Joined,,
8800-ZKRFW,Yes,9,4,Stayed,,
2616-FLVQC,No,0,3,Stayed,,
9968-FFVVH,No,0,3,Stayed,,
8390-FESFV,No,0,4,Stayed,,
3022-BEXHZ,Yes,6,4,Stayed,,
6248-TKCQV,Yes,5,3,Stayed,,
6198-ZFIOJ,No,0,3,Stayed,,
5989-OMNJE,Yes,6,4,Stayed,,
1291-CUOCY,Yes,7,3,Stayed,,
9795-SHUHB,Yes,9,3,Stayed,,
3230-IUALN,Yes,10,3,Stayed,,
0042-RLHYP,Yes,5,5,Stayed,,
4945-RVMTE,No,0,3,Stayed,,
1866-NXPSP,No,0,4,Stayed,,
3941-XTSKM,Yes,6,4,Stayed,,
1661-CZBAU,No,0,3,Stayed,,
5158-RIVOP,Yes,3,5,Stayed,,
9788-YTFGE,No,0,3,Stayed,,
9277-JOOMO,No,0,4,Joined,,
1907-YLNYW,No,0,3,Stayed,,
8947-YRTDV,Yes,1,4,Stayed,,
3161-ONRWK,Yes,4,3,Stayed,,
0114-RSRRW,Yes,9,4,Stayed,,
4565-NLZBV,Yes,5,4,Stayed,,
6682-VCIXC,Yes,2,3,Stayed,,
6475-VHUIZ,Yes,6,5,Stayed,,
3910-MRQOY,Yes,8,3,Stayed,,
0661-WCQNQ,Yes,8,4,Stayed,,
7537-RBWEA,No,0,5,Joined,,
4656-CAURT,No,0,3,Stayed,,
0121-SNYRK,No,0,3,Stayed,,
3733-LSYCE,Yes,6,5,Stayed,,
6265-FRMTQ,No,0,3,Stayed,,
1371-DWPAZ,Yes,2,4,Stayed,,
2017-CCBLH,No,0,3,Stayed,,
7690-KPNCU,Yes,5,3,Stayed,,
0536-BGFMZ,Yes,3,4,Stayed,,
2293-IJWPS,Yes,5,3,Stayed,,
5469-NUJUR,No,0,4,Stayed,,
2625-TRCZQ,No,0,3,Stayed,,
4102-HLENU,Yes,5,3,Stayed,,
7266-GSSJX,Yes,3,5,Stayed,,
7722-VJRQD,Yes,8,4,Stayed,,
7073-QETQY,Yes,9,5,Stayed,,
5624-RYAMH,No,0,4,Stayed,,
0196-JTUQI,No,0,5,Stayed,,
7130-YXBRO,Yes,9,3,Stayed,,
9272-LSVYH,No,0,3,Stayed,,
3084-DOWLE,Yes,8,3,Stayed,,
1084-MNSMJ,Yes,10,3,Stayed,,
6250-CGGUN,No,0,3,Stayed,,
5478-JJVZK,No,0,4,Stayed,,
7596-IIWYC,No,0,3,Stayed,,
9793-WECQC,No,0,3,Stayed,,
4291-HPAXL,No,0,3,Joined,,
8999-YPYBV,Yes,3,3,Stayed,,
1839-FBNFR,Yes,3,5,Stayed,,
3071-MVJCD,Yes,10,3,Stayed,,
1697-BCSHV,Yes,2,5,Stayed,,
0562-KBDVM,No,0,3,Stayed,,
1131-SUEKT,Yes,4,3,Stayed,,
3717-OEAUQ,No,0,4,Joined,,
4538-WNTMJ,No,0,3,Stayed,,
9432-RUVSL,No,0,3,Stayed,,
8060-HIWJJ,No,0,4,Stayed,,
7684-XSZIY,Yes,3,4,Stayed,,
9089-UOWJG,Yes,2,4,Stayed,,
8039-ACLPL,Yes,6,3,Stayed,,
9885-AIBVB,Yes,4,3,Stayed,,
1934-MKPXS,Yes,3,5,Stayed,,
2592-YKDIF,No,0,3,Joined,,
2272-JKMSI,Yes,5,4,Stayed,,
8714-CTZJW,No,0,3,Stayed,,
3569-EDBPQ,No,0,3,Stayed,,
3131-NWVFJ,Yes,9,3,Stayed,,
7521-YXVZY,No,0,5,Joined,,
2373-NTKOD,No,0,5,Stayed,,
1970-KKFWL,No,0,3,Stayed,,
9337-SRRNI,No,0,4,Stayed,,
0895-UADGO,No,0,3,Stayed,,
5678-VFNEQ,Yes,8,4,Stayed,,
5977-CKHON,Yes,3,3,Stayed,,
1830-GGFNM,Yes,6,4,Stayed,,
5302-BDJNT,No,0,3,Stayed,,
5223-UZAVK,No,0,5,Stayed,,
4859-ZSRDZ,Yes,1,3,Stayed,,
9350-VLHMB,Yes,4,4,Stayed,,
3498-LZGQZ,Yes,2,5,Stayed,,
8785-CJSHH,Yes,9,4,Stayed,,
3870-SPZSI,Yes,4,5,Stayed,,
7560-QRBXH,No,0,3,Stayed,,
7077-XJMET,Yes,7,4,Stayed,,
4652-ODEVH,Yes,10,5,Stayed,,
6510-UPNKS,No,0,3,Stayed,,
6718-BDGHG,Yes,6,3,Stayed,,
9046-DQMTP,No,0,3,Stayed,,
6439-LAJXL,Yes,2,3,Stayed,,
1666-JZPZT,No,0,3,Stayed,,
5777-KJIRB,No,0,5,Stayed,,
7677-SJJJK,Yes,5,5,Stayed,,
3253-HKOKL,Yes,7,3,Stayed,,
7055-HNEOJ,Yes,2,4,Joined,,
5514-YQENT,No,0,5,Stayed,,
3211-AAPKX,No,0,3,Stayed,,
8445-DNBAE,No,0,4,Joined,,
2958-NHPPS,No,0,5,Stayed,,
1735-XMJVH,No,0,3,Stayed,,
6890-PFRQX,No,0,3,Stayed,,
5899-OUVKV,No,0,3,Stayed,,
8681-ICONS,Yes,5,3,Stayed,,
1621-YNCJH,Yes,4,3,Stayed,,
6362-QHAFM,Yes,1,3,Stayed,,
3070-BDOQC,No,0,4,Stayed,,
6234-PFPXL,Yes,6,3,Stayed,,
9824-QCJPK,Yes,7,3,Stayed,,
4283-IVYCI,No,0,3,Stayed,,
1866-OBPNR,Yes,5,5,Joined,,
8205-MQUGY,Yes,8,3,Stayed,,
8970-ANWXO,No,0,3,Stayed,,
9480-BQJEI,No,0,4,Stayed,,
6979-TNDEU,No,0,3,Stayed,,
9777-WJJPR,Yes,9,4,Stayed,,
9495-SKLKD,Yes,1,5,Stayed,,
5067-DGXLL,No,0,4,Joined,,
6281-FKEWS,No,0,5,Stayed,,
8898-KASCD,No,0,3,Stayed,,
9242-TKFSV,Yes,7,4,Stayed,,
0743-HNPFG,Yes,2,3,Stayed,,
5035-PGZXH,No,0,3,Stayed,,
8695-WDYEA,No,0,4,Joined,,
6543-JXSOO,Yes,5,3,Stayed,,
8605-ITULD,No,0,3,Joined,,
6416-YJTTB,No,0,4,Stayed,,
4472-VESGY,Yes,6,4,Stayed,,
3195-TQDZX,No,0,5,Joined,,
3128-YOVTD,Yes,6,3,Stayed,,
7041-TXQJH,No,0,5,Stayed,,
5014-GSOUQ,No,0,4,Stayed,,
5724-BIDBU,Yes,3,3,Stayed,,
1769-GRUIK,No,0,5,Stayed,,
8819-WFGGJ,Yes,7,3,Stayed,,
7427-AUFPY,No,0,5,Stayed,,
7898-PDWQE,Yes,2,3,Stayed,,
9972-EWRJS,Yes,2,4,Stayed,,
9314-IJWSQ,Yes,1,3,Stayed,,
5799-JRCZO,No,0,5,Stayed,,
1921-KYSAY,No,0,4,Stayed,,
6198-RTPMF,Yes,10,4,Stayed,,
2924-KHUVI,Yes,7,3,Stayed,,
1925-GMVBW,No,0,3,Stayed,,
6184-DYUOB,Yes,5,3,Joined,,
9207-ZPANB,No,0,3,Stayed,,
9327-QSDED,No,0,5,Stayed,,
1656-DRSMG,No,0,5,Stayed,,
3012-VFFMN,Yes,7,3,Stayed,,
2984-AFWNC,No,0,3,Joined,,
0640-YJTPY,Yes,3,5,Stayed,,
8096-LOIST,No,0,5,Stayed,,
9764-REAFF,Yes,9,4,Stayed,,
7107-UBYKY,Yes,5,5,Stayed,,
4881-GQJTW,No,0,4,Stayed,,
7876-DNYAP,Yes,7,5,Stayed,,
2882-WDTBA,Yes,4,4,Stayed,,
2091-GPPIQ,Yes,10,5,Stayed,,
5071-FBJFS,Yes,8,3,Stayed,,
2796-UUZZO,Yes,9,4,Stayed,,
2429-AYKKO,No,0,5,Stayed,,
9798-OPFEM,No,0,5,Stayed,,
3794-NFNCH,Yes,10,4,Stayed,,
5193-QLVZB,No,0,5,Stayed,,
7114-AEOZE,No,0,4,Stayed,,
5522-NYKPB,No,0,3,Stayed,,
6518-KZXCB,No,0,4,Stayed,,
2245-ADZFJ,Yes,9,4,Stayed,,
7776-QGYJC,Yes,7,5,Stayed,,
9313-QOLTZ,No,0,3,Stayed,,
4672-FOTSD,No,0,3,Stayed,,
9818-XQCUV,No,0,3,Joined,,
7338-ERIVA,No,0,3,Stayed,,
8259-NFJTV,Yes,8,3,Stayed,,
6968-GMKPR,No,0,3,Stayed,,
4751-ERMAN,Yes,7,3,Stayed,,
1436-ZMJAN,Yes,6,5,Stayed,,
0799-DDIHE,Yes,7,5,Stayed,,
3070-FNFZQ,Yes,1,4,Stayed,,
2812-SFXMJ,No,0,3,Joined,,
5014-WUQMG,Yes,1,3,Stayed,,
5312-TSZVC,No,0,5,Stayed,,
2782-JEEBU,No,0,4,Stayed,,
5127-BZENZ,Yes,1,3,Stayed,,
2720-FVBQP,Yes,1,3,Stayed,,
4522-XRWWI,Yes,1,3,Stayed,,
3766-EJLFL,Yes,1,4,Stayed,,
5939-SXWHM,Yes,1,3,Stayed,,
7643-RCHXS,No,0,4,Stayed,,
8246-SHFGA,No,0,3,Stayed,,
0620-XEFWH,Yes,1,4,Stayed,,
6485-QXWWE,No,0,3,Stayed,,
7321-VGNKU,Yes,1,3,Joined,,
5327-CNLUQ,Yes,1,4,Stayed,,
7552-KEYGT,Yes,1,4,Stayed,,
5816-JMLGY,Yes,4,5,Stayed,,
2927-QRRQV,Yes,1,4,Stayed,,
6265-SXWBU,Yes,9,4,Stayed,,
7941-RCJOW,No,0,5,Stayed,,
2387-KDZQY,No,0,4,Stayed,,
3584-WKTTW,Yes,2,4,Stayed,,
3399-BMLVW,Yes,5,3,Stayed,,
1971-DTCZB,Yes,6,3,Stayed,,
3374-PZLXD,No,0,3,Stayed,,
3813-DHBBB,Yes,10,3,Stayed,,
2812-REYAT,Yes,3,5,Stayed,,
6518-PPLMZ,Yes,8,3,Stayed,,
4939-KYYPY,No,0,4,Stayed,,
5930-GBIWP,No,0,4,Stayed,,
6022-KOUQO,Yes,4,4,Joined,,
2361-UPSND,Yes,6,3,Stayed,,
6035-RIIOM,No,0,5,Stayed,,
9504-DSHWM,No,0,3,Stayed,,
5035-BVCXS,No,0,4,Stayed,,
3533-UVMOM,Yes,4,3,Stayed,,
1478-VPOAD,No,0,5,Joined,,
9995-HOTOH,Yes,1,3,Stayed,,
2988-PLAHS,No,0,5,Joined,,
1371-OJCEK,No,0,5,Stayed,,
4999-IEZLT,No,0,3,Stayed,,
8883-ANODQ,Yes,3,5,Stayed,,
2351-RRBUE,Yes,2,4,Stayed,,
5980-BDHPY,Yes,5,3,Stayed,,
1498-DQNRX,No,0,4,Stayed,,
9469-WEJBT,Yes,4,3,Stayed,,
2581-VKIRT,Yes,6,3,Stayed,,
2851-MMUTZ,No,0,3,Stayed,,
3307-TLCUD,Yes,1,3,Stayed,,
6625-FLENO,Yes,9,5,Stayed,,
2967-MXRAV,Yes,9,3,Joined,,
8189-HBVRW,No,0,3,Stayed,,
4163-KIUHY,No,0,4,Stayed,,
3500-NSDOA,Yes,1,4,Stayed,,
1171-TYKUR,Yes,1,3,Stayed,,
1219-NNDDO,No,0,5,Stayed,,
8388-DMKAE,No,0,5,Stayed,,
4403-BWPAY,No,0,4,Stayed,,
9659-QEQSY,No,0,3,Stayed,,
5405-ZMYXQ,No,0,5,Stayed,,
1442-OKRJE,Yes,7,4,Stayed,,
4737-AQCPU,Yes,5,3,Stayed,,
2808-CHTDM,Yes,4,5,Stayed,,
0793-TWELN,No,0,3,Stayed,,
3283-WCWXT,Yes,8,3,Stayed,,
5451-MHQOF,Yes,7,3,Stayed,,
4836-WNFNO,Yes,7,4,Stayed,,
9225-BZLNZ,Yes,9,3,Stayed,,
0354-VXMJC,Yes,10,5,Stayed,,
4422-QVIJA,No,0,3,Stayed,,
8332-OSJDW,Yes,5,4,Stayed,,
4735-BJKOU,No,0,5,Stayed,,
0274-JKUJR,Yes,9,3,Stayed,,
5740-YHGTW,Yes,8,4,Stayed,,
8917-SZTTJ,Yes,7,5,Stayed,,
1696-MZVAU,Yes,8,3,Stayed,,
7359-WWYJV,Yes,5,4,Stayed,,
4906-ZHGPK,Yes,3,3,Stayed,,
3795-GWTRD,Yes,7,4,Stayed,,
1298-PHBTI,Yes,9,3,Stayed,,
6223-DHJGV,No,0,4,Stayed,,
6961-MJKBO,No,0,4,Stayed,,
8158-WPEZG,No,0,4,Stayed,,
0727-BNRLG,No,0,3,Stayed,,
6435-SRWBJ,No,0,4,Stayed,,
9964-WBQDJ,Yes,1,5,Stayed,,
6303-KFWSL,No,0,4,Stayed,,
1702-CCFNJ,Yes,3,3,Stayed,,
8932-CZHRQ,No,0,4,Stayed,,
0386-CWRGM,Yes,9,4,Stayed,,
5515-RUGKN,No,0,5,Stayed,,
0404-AHASP,Yes,10,3,Stayed,,
7279-NMVJC,No,0,4,Stayed,,
2081-VEYEH,No,0,3,Joined,,
9060-HJJRW,No,0,4,Stayed,,
2587-YNLES,Yes,4,4,Stayed,,
7398-SKNQZ,Yes,5,5,Joined,,
1958-RNRKS,Yes,4,4,Stayed,,
5136-RGMZO,No,0,4,Stayed,,
8345-MVDYC,No,0,3,Stayed,,
8226-BXGES,Yes,5,3,Stayed,,
1015-OWJKI,No,0,4,Joined,,
2040-XBAVJ,No,0,3,Stayed,,
8887-IPQNC,Yes,4,5,Stayed,,
8646-JCOMS,Yes,6,5,Stayed,,
1222-KJNZD,Yes,2,3,Stayed,,
0106-GHRQR,No,0,5,Stayed,,
3768-VHXQO,Yes,9,4,Stayed,,
8952-WCVCD,Yes,2,3,Stayed,,
2418-TPEUN,Yes,2,3,Stayed,,
3963-RYFNS,No,0,4,Stayed,,
8540-ZQGEA,Yes,1,5,Stayed,,
4137-JOPHL,No,0,4,Stayed,,
7801-CEDNV,Yes,10,3,Stayed,,
3658-QQJYD,No,0,4,Stayed,,
1803-BGNBD,No,0,3,Stayed,,
6950-TWMYB,Yes,2,3,Stayed,,
5848-FHRFC,No,0,4,Stayed,,
2243-FNMMI,No,0,3,Stayed,,
2511-MORQY,Yes,4,4,Stayed,,
5356-KZCKT,No,0,4,Stayed,,
9470-XCCEM,Yes,4,3,Stayed,,
6519-CFDBX,No,0,3,Joined,,
3902-MIVLE,Yes,3,3,Stayed,,
0409-WTMPL,Yes,8,3,Stayed,,
8763-KIAFH,Yes,10,4,Stayed,,
3669-WHAFY,Yes,7,3,Stayed,,
3055-VTCGS,No,0,3,Stayed,,
3144-KMTWZ,Yes,8,4,Stayed,,
2007-QVGAW,Yes,10,4,Stayed,,
5207-PLSTK,Yes,10,4,Joined,,
2155-AMQRX,No,0,3,Stayed,,
6181-AXXYF,Yes,3,4,Stayed,,
5091-HFAZW,No,0,3,Joined,,
1568-LJSZU,Yes,4,3,Stayed,,
7416-CKTEP,Yes,10,4,Stayed,,
2586-CWXVV,Yes,9,4,Stayed,,
2348-KCJLT,Yes,8,3,Stayed,,
8401-EMUWF,Yes,10,3,Stayed,,
4193-IBKSW,Yes,1,3,Stayed,,
5377-NDTOU,Yes,3,3,Stayed,,
2474-LCNUE,Yes,5,5,Stayed,,
0839-QNXME,No,0,3,Stayed,,
3506-OVLKD,No,0,3,Stayed,,
6650-VJONK,No,0,4,Joined,,
2178-PMGCJ,No,0,3,Stayed,,
7492-TAFJD,Yes,5,4,Stayed,,
2773-MADBQ,No,0,3,Stayed,,
6016-LVTJQ,Yes,7,3,Stayed,,
7860-KSUGX,Yes,1,3,Stayed,,
8966-KZXXA,Yes,9,3,Stayed,,
5149-QYTTU,Yes,3,3,Stayed,,
2085-BOJKI,Yes,1,5,Stayed,,
0817-HSUSE,No,0,5,Joined,,
5442-PPTJY,Yes,7,4,Stayed,,
1927-QEWMY,Yes,6,4,Stayed,,
1663-MHLHE,No,0,3,Joined,,
4450-MDZFX,Yes,9,5,Stayed,,
6701-DHKWQ,Yes,10,3,Stayed,,
7554-AKDQF,Yes,9,4,Stayed,,
0794-YVSGE,Yes,9,3,Stayed,,
5423-BHIXO,No,0,5,Stayed,,
6908-VVYHM,Yes,1,5,Stayed,,
2959-EEXWB,Yes,10,3,Stayed,,
1839-UMACK,No,0,5,Stayed,,
3030-YDNRM,No,0,4,Stayed,,
7321-KKSDU,No,0,4,Stayed,,
8286-AFUYI,No,0,4,Joined,,
8356-WUAOJ,Yes,7,5,Joined,,
9350-ZXYJC,No,0,3,Stayed,,
8958-JPTRR,Yes,7,5,Stayed,,
6959-GQEGV,No,0,4,Stayed,,
3173-WSSUE,Yes,5,3,Stayed,,
1265-HVPZB,Yes,3,3,Stayed,,
4115-UMJFQ,No,0,5,Stayed,,
7369-TRPFD,No,0,3,Stayed,,
1098-KFQEC,Yes,8,5,Stayed,,
7190-XHTWJ,No,0,5,Stayed,,
5296-BFCYD,Yes,4,5,Stayed,,
9359-JANWS,Yes,5,4,Stayed,,
3279-DYZQM,Yes,6,4,Stayed,,
9575-IWCAZ,Yes,4,4,Stayed,,
7940-UQQUG,Yes,4,4,Stayed,,
3961-SXAXY,No,0,5,Joined,,
7010-BRBUU,No,0,4,Stayed,,
3566-HJGPK,No,0,4,Joined,,
3062-ICYZQ,Yes,9,3,Stayed,,
9938-PRCVK,Yes,1,3,Stayed,,
0973-KYVNF,Yes,6,3,Stayed,,
5129-HHMZC,Yes,6,4,Stayed,,
9637-CDTKZ,Yes,6,3,Stayed,,
3946-JEWRQ,Yes,1,5,Stayed,,
7873-CVMAW,No,0,4,Stayed,,
0463-WZZKO,No,0,5,Joined,,
4524-QCSSM,No,0,4,Stayed,,
5832-EXGTT,Yes,9,3,Stayed,,
2039-JONDJ,No,0,3,Stayed,,
7217-JYHOQ,Yes,6,3,Stayed,,
6695-FRVEC,Yes,1,3,Stayed,,
9894-QMIMJ,No,0,3,Stayed,,
8069-YQQAJ,No,0,5,Stayed,,
3466-WAESX,No,0,4,Stayed,,
9281-PKKZE,Yes,1,3,Stayed,,
3638-VBZTA,No,0,4,Stayed,,
7459-IMVYU,No,0,3,Stayed,,
8563-OYMQY,No,0,5,Stayed,,
0754-EEBDC,Yes,1,4,Stayed,,
5777-ZPQNC,No,0,5,Stayed,,
1951-IEYXM,Yes,1,3,Stayed,,
3318-NMQXL,No,0,3,Joined,,
1022-RKXDR,No,0,3,Stayed,,
2361-FJWNO,No,0,3,Stayed,,
2272-UOINI,No,0,4,Stayed,,
8232-UTFOZ,No,0,4,Stayed,,
3750-YHRYO,Yes,1,5,Stayed,,
6637-KYRCV,Yes,1,3,Stayed,,
5668-MEISB,Yes,1,4,Stayed,,
0129-QMPDR,Yes,1,3,Stayed,,
7188-CBBBA,No,0,5,Stayed,,
5356-CSVSQ,No,0,5,Joined,,
3221-CJMSG,No,0,5,Stayed,,
2801-NISEI,No,0,3,Stayed,,
4623-ZKHLY,Yes,1,4,Stayed,,
6732-VAILE,Yes,10,5,Stayed,,
8201-AAXCB,Yes,1,4,Stayed,,
7696-CFTAT,No,0,3,Stayed,,
2123-VSCOT,Yes,9,5,Stayed,,
2018-QKYGT,Yes,1,5,Joined,,
2792-VPPET,No,0,5,Joined,,
7409-JURKQ,Yes,3,3,Stayed,,
3247-MHJKM,No,0,3,Joined,,
1964-SVLEA,No,0,4,Stayed,,
7297-DVYGA,No,0,5,Stayed,,
2239-CGBUZ,Yes,4,3,Stayed,,
0854-UYHZD,Yes,1,4,Stayed,,
7243-LCGGZ,No,0,5,Joined,,
8267-KFGYD,No,0,3,Joined,,
4890-VMUAV,No,0,3,Stayed,,
9261-WDCAF,No,0,5,Joined,,
3764-MNMOI,No,0,4,Stayed,,
7442-YGZFK,No,0,4,Joined,,
8229-BUJHX,Yes,8,4,Stayed,,
7449-HVPIV,Yes,10,5,Stayed,,
5504-WSIUR,No,0,3,Stayed,,
8466-PZBLH,Yes,10,3,Stayed,,
8735-IJJEG,Yes,6,3,Stayed,,
0564-MUUQK,Yes,5,3,Stayed,,
0701-RFGFI,Yes,6,5,Stayed,,
0019-EFAEP,No,0,3,Stayed,,
5619-PTMIK,Yes,1,3,Stayed,,
3737-XBQDD,No,0,4,Stayed,,
5882-CMAZQ,Yes,9,5,Stayed,,
5846-QFDFI,Yes,6,3,Stayed,,
4445-KWOKW,No,0,3,Stayed,,
3511-APPBJ,No,0,3,Stayed,,
7967-HYCDE,No,0,5,Stayed,,
2430-RRYUW,No,0,4,Stayed,,
5447-WZAFP,No,0,4,Stayed,,
5110-CHOPY,No,0,3,Stayed,,
4425-OWHWB,No,0,5,Stayed,,
7892-QVYKW,Yes,10,3,Stayed,,
9675-ICXCT,Yes,8,5,Stayed,,
4703-MQYKT,No,0,4,Stayed,,
0602-DDUML,No,0,3,Stayed,,
2208-MPXIO,Yes,9,4,Stayed,,
1960-UYCNN,No,0,3,Stayed,,
3190-FZATL,No,0,5,Stayed,,
7336-RLLRH,Yes,3,3,Stayed,,
7710-JSYOA,No,0,5,Stayed,,
9885-MFVSU,Yes,7,4,Stayed,,
0607-MVMGC,Yes,3,3,Stayed,,
3365-SAIGS,No,0,5,Stayed,,
8022-BECSI,No,0,5,Stayed,,
9993-LHIEB,Yes,5,3,Stayed,,
0266-CLZKZ,Yes,8,5,Stayed,,
3977-QCRSL,No,0,4,Stayed,,
0017-DINOC,No,0,4,Stayed,,
7639-OPLNG,Yes,8,3,Stayed,,
1492-QGCLU,Yes,5,5,Stayed,,
7328-OWMOM,No,0,3,Stayed,,
4418-LZMSV,Yes,8,3,Stayed,,
5155-AZQPB,Yes,6,5,Stayed,,
1087-GRUYI,Yes,8,5,Stayed,,
2546-KZAAT,Yes,9,5,Stayed,,
0181-RITDD,Yes,2,4,Stayed,,
5989-PGKJB,No,0,5,Stayed,,
8272-ONJLV,No,0,5,Stayed,,
1488-PBLJN,Yes,1,3,Stayed,,
3778-FOAQW,Yes,1,3,Stayed,,
4452-ROHMO,No,0,3,Stayed,,
3090-LETTY,No,0,4,Joined,,
5349-AZPEW,Yes,3,5,Stayed,,
9720-JJJOR,Yes,8,3,Stayed,,
8100-HZZLJ,No,0,3,Stayed,,
7398-HPYZQ,Yes,2,4,Stayed,,
3546-GHEAE,No,0,5,Stayed,,
2550-QHZGP,No,0,5,Stayed,,
7519-JTWQH,No,0,4,Stayed,,
2538-OIMXF,No,0,5,Joined,,
8543-MSDMF,No,0,4,Joined,,
1170-SASML,Yes,6,5,Stayed,,
4872-JCVCA,Yes,1,3,Stayed,,
5346-BZCHP,No,0,5,Stayed,,
2038-LLMLM,No,0,5,Stayed,,
1216-BGTSP,No,0,3,Stayed,,
4138-NAXED,No,0,3,Stayed,,
0744-BIKKF,No,0,3,Stayed,,
7483-IQWIB,Yes,1,4,Stayed,,
5248-KWLAR,Yes,1,4,Stayed,,
7996-MHXLW,No,0,5,Stayed,,
7833-PKIHD,Yes,1,3,Stayed,,
7061-OVMIM,Yes,1,3,Stayed,,
5153-RTHKF,No,0,5,Stayed,,
1852-QSWCD,Yes,1,3,Stayed,,
9079-LWTFD,No,0,3,Stayed,,
3392-EHMNK,Yes,1,4,Stayed,,
5986-WWXDV,No,0,3,Stayed,,
3061-BCKYI,No,0,3,Stayed,,
7228-PAQPD,No,0,4,Stayed,,
7746-QYVCO,Yes,1,3,Stayed,,
5804-HYIEZ,Yes,1,4,Stayed,,
5934-TSSAU,Yes,6,5,Stayed,,
3486-KHMLI,No,0,4,Stayed,,
6784-XYJAE,No,0,3,Stayed,,
3933-DQPWX,No,0,3,Stayed,,
6661-EIPZC,Yes,6,4,Stayed,,
8957-THMOA,No,0,3,Stayed,,
2251-PYLPB,Yes,3,3,Stayed,,
5555-RNPGT,No,0,3,Stayed,,
1057-FOGLZ,No,0,3,Stayed,,
8087-LGYHQ,No,0,4,Stayed,,
4137-BTIKL,No,0,3,Joined,,
2190-BCXEC,Yes,10,4,Stayed,,
6227-FBDXH,Yes,10,4,Stayed,,
2911-WDXMV,No,0,5,Stayed,,
4547-FZJWE,Yes,5,4,Stayed,,
7422-WNBTY,Yes,5,4,Stayed,,
0842-IWYCP,No,0,5,Stayed,,
3521-HTQTV,No,0,3,Stayed,,
3744-ZBHON,No,0,5,Joined,,
3373-DIUUN,Yes,6,3,Stayed,,
8383-SGHJU,No,0,3,Stayed,,
7607-QKKTJ,Yes,6,4,Stayed,,
7707-PYBBH,No,0,4,Stayed,,
8984-HPEMB,No,0,3,Stayed,,
4139-DETXS,No,0,4,Stayed,,
9779-DPNEJ,Yes,5,5,Stayed,,
9805-FILKB,Yes,6,3,Stayed,,
5793-YOLJN,Yes,8,3,Stayed,,
0673-IGUQO,No,0,4,Joined,,
4123-FCVCB,No,0,4,Stayed,,
8819-IMISP,No,0,4,Stayed,,
8311-UEUAB,Yes,5,3,Stayed,,
5858-EAFCZ,No,0,3,Joined,,
1163-ONYEY,Yes,4,3,Stayed,,
5656-MJEFC,Yes,10,4,Stayed,,
6082-OQFBA,Yes,2,5,Stayed,,
8974-OVACP,No,0,4,Joined,,
4010-YLMVT,No,0,4,Stayed,,
1379-FRVEB,No,0,4,Stayed,,
8612-GXIDD,Yes,8,3,Stayed,,
6288-CHQJB,Yes,3,4,Stayed,,
8160-HOWOX,No,0,4,Stayed,,
6648-INWPS,Yes,4,4,Stayed,,
4223-BKEOR,No,0,3,Stayed,,
1763-WQFUK,No,0,4,Joined,,
1391-UBDAR,No,0,3,Stayed,,
8894-JVDCV,No,0,4,Stayed,,
2023-VQFDL,No,0,5,Stayed,,
1345-GKDZZ,No,0,4,Stayed,,
2014-MKGMH,No,0,4,Stayed,,
5628-FCGYG,No,0,4,Stayed,,
2560-WBWXF,No,0,4,Stayed,,
0248-IPDFW,No,0,4,Joined,,
7978-DKUQH,Yes,7,5,Stayed,,
4335-UPJSI,No,0,3,Stayed,,
1784-EZDKJ,Yes,3,3,Stayed,,
9297-FVVDH,Yes,2,3,Stayed,,
8007-YYPWD,No,0,5,Stayed,,
7101-HRBLJ,Yes,9,3,Stayed,,
6635-CPNUN,Yes,10,5,Stayed,,
5453-YBTWV,Yes,10,3,Stayed,,
5039-LZRQT,No,0,5,Stayed,,
6418-PIQSP,Yes,6,4,Stayed,,
8220-OCUFY,No,0,4,Stayed,,
3995-WFCSM,No,0,5,Joined,,
1895-QTKDO,No,0,5,Joined,,
2038-OEQZH,No,0,5,Stayed,,
1178-PZGAB,No,0,4,Stayed,,
2626-VEEWG,Yes,6,5,Stayed,,
1657-DYMBM,Yes,8,3,Stayed,,
7311-MQJCH,No,0,4,Stayed,,
1136-XGEQU,Yes,9,3,Stayed,,
2530-FMFXO,Yes,3,3,Stayed,,
6844-DZKRF,No,0,4,Joined,,
5970-GHJAW,Yes,9,5,Stayed,,
8879-XUAHX,Yes,4,3,Stayed,,
3689-MOZGR,No,0,5,Stayed,,
4195-PNGZS,Yes,1,5,Stayed,,
5003-XZWWO,Yes,4,4,Stayed,,
6922-NCEDI,No,0,4,Stayed,,
9891-NQDBD,Yes,7,3,Stayed,,
6131-IUNXN,Yes,6,4,Stayed,,
8548-AWOFC,Yes,4,3,Stayed,,
9798-DRYDS,Yes,6,5,Stayed,,
8532-UEFWH,Yes,6,3,Stayed,,
6296-DDOOR,No,0,4,Stayed,,
7951-VRDVK,No,0,4,Stayed,,
4815-YOSUK,Yes,9,3,Stayed,,
4365-MSDYN,Yes,7,5,Stayed,,
7036-TYDEC,No,0,5,Stayed,,
5802-ADBRC,Yes,7,3,Stayed,,
8076-FEZKJ,No,0,3,Stayed,,
5197-YPYBZ,Yes,4,3,Stayed,,
4312-GVYNH,Yes,8,3,Stayed,,
