Customer ID,Churn Label,Churn Score,CLTV
6837-HAEVO,No,47,5436
6701-YVNQG,No,41,5764
9504-YAZWB,No,79,4218
8819-ZBYNA,No,57,4935
6174-NRBTZ,No,42,5646
6137-NICCO,No,59,3083
9065-ZCPQX,No,33,5091
6402-EJMWF,No,31,3684
3620-EHIMZ,No,66,5699
3213-VVOLG,No,49,2299
6870-ECSHE,No,39,4196
8747-UDCOI,No,71,5076
4626-OZDTJ,No,80,5408
9169-BSVIN,No,40,3521
8194-PEEBY,No,68,4158
6872-HXFNF,No,55,5331
7714-YXSMB,No,50,2921
8387-UGUSU,No,59,3591
1194-HVAIF,No,75,4235
1767-TGTKO,No,41,4651
8439-LTUGF,No,53,4802
8805-JNRAZ,No,75,2342
6418-HNFED,No,62,5340
0206-OYVOC,No,77,5596
7291-CDTMJ,No,80,3075
7128-GGCNO,No,66,2642
0237-YFUTL,No,21,4676
7691-KGKGP,No,30,5534
6710-HSJRD,No,64,5239
3675-EQOZA,No,60,5597
0840-DCNZE,No,57,5631
1732-FEKLD,No,50,5665
9862-KJTYK,No,68,3072
0479-HMSWA,No,62,5980
5854-KSRBJ,No,33,4954
0365-BZUWY,No,75,3803
5701-SVCWR,No,60,2559
3129-AAQOU,No,44,5038
4922-CVPDX,No,67,3596
1357-BIJKI,No,62,5154
1099-BTKWT,No,69,4897
2018-PZKMU,No,61,4171
7340-KEFQE,No,38,6404
4570-QHXHL,No,70,5644
7392-YYPYJ,No,34,4094
2223-GDSHL,No,62,6481
9470-RTWDV,No,43,3973
2176-OSJUV,No,69,4384
9348-YVOMK,No,39,5565
8104-OSKWT,No,43,5906
4521-YEEHE,No,59,3127
4090-KPJIP,No,70,3641
2592-HODOV,No,66,2823
7995-ZHHNZ,No,69,5904
3824-RHKVR,No,28,4222
5989-AXPUC,No,38,4175
4979-HPRFL,No,21,5137
8590-OHDIW,No,51,4686
8015-IHCGW,No,65,4017
2332-TODQS,No,33,3642
8008-OTEZX,No,26,3739
2773-OVBPK,No,59,4469
5999-LCXAO,No,61,4155
5206-XZZQI,No,73,6113
4803-LBYPN,No,64,4985
2139-FQHLM,No,35,3402
1093-YSWCA,No,50,5433
3882-IYOIJ,No,36,5328
8749-TZYEC,No,71,6251
1755-FZQEC,No,69,4041
3115-JPJDD,No,58,4709
5600-KTXFM,No,46,5010
6339-TBELP,No,30,4069
7964-YESJC,No,45,2235
9938-ZREHM,No,50,2703
7950-XWOVN,No,73,4310
4647-MUZON,No,20,5009
9702-AIUJO,No,44,6115
8849-PRIQJ,No,49,4103
8851-RAGOV,No,63,5620
5396-IZEPB,No,66,4194
1729-VLAZJ,No,38,2876
8285-ABVLB,No,79,4311
0701-TJSEF,No,40,4366
5712-VBOXD,No,74,5221
6629-LADHQ,No,37,5968
1559-DTODC,No,54,3784
4797-MIWUM,No,42,3149
4537-CIBHB,No,48,4272
4324-AHJKS,No,23,5104
4355-CVPVS,No,72,4170
4495-LHSSK,No,79,3425
5915-ANOEI,No,49,4408
9861-PDSZP,No,28,5430
6704-UTUKK,No,37,5074
2019-HDCZY,No,29,4004
8788-DOXSU,No,27,6250
7404-JLKQG,No,47,4099
7421-ZLUPA,No,29,2038
3274-NSDWE,No,68,6161
2632-IVXVF,No,77,4967
8915-NNTRC,No,55,4351
5914-GXMDA,No,66,5817
7463-IFMQU,No,76,4747
2920-RNCEZ,No,62,5133
2541-YGPKE,No,55,3764
5382-TEMLV,No,71,5274
3441-CGZJH,No,61,2725
9592-ERDKV,No,74,2322
4778-IZARL,No,26,6216
0432-CAJZV,No,69,3953
7008-LZVOZ,No,46,5617
9365-CSLBQ,No,60,4155
5884-FBCTL,No,67,5611
6242-FEGFD,No,69,4454
6194-HBGQN,No,56,4549
7634-WSWDB,No,22,4194
6986-IXNDM,No,38,4296
2987-BJXIK,No,45,4180
9769-TSBZE,No,72,5265
1395-WSWXR,No,43,4117
6023-GSSXW,No,51,4162
6752-APNJL,No,57,3449
7446-KQISO,No,38,4221
9823-EALYC,No,51,6067
0582-AVCLN,No,59,5919
5803-NQJZO,No,74,5242
2607-DHDAK,No,29,5027
1073-XXCZD,No,79,6228
0743-HRVFF,No,48,4132
4006-HKYHO,No,74,5841
3727-JEZTU,No,21,2152
8143-ETQTI,No,78,4896
9667-TKTVZ,No,71,4916
8570-KLJYJ,No,56,4462
7754-IXRMC,No,23,3980
9473-CBZOP,No,67,4891
2969-WGHQO,No,54,3334
5863-OOKCL,No,62,5949
1686-STUHN,No,39,3575
1329-VHWNP,No,63,4404
0266-GMEAO,No,70,5879
5574-NXZIU,No,33,4273
0019-GFNTW,No,37,5795
4256-ZWTZI,No,52,2789
8309-PPCED,No,55,6030
5196-WPYOW,No,21,6148
4608-LCIMN,No,63,5724
1485-YDHMM,No,56,4740
4054-CUMIA,No,40,2429
0603-TPMIB,No,30,4746
2525-GVKQU,No,35,4192
8161-QYMTT,No,22,5259
9581-GVBXT,No,23,6300
5862-BRIXZ,No,36,2694
5404-GGUKR,No,28,2893
2126-GSEGL,No,32,4032
0440-QEXBZ,No,42,5790
2434-EEVDB,No,26,5038
6762-QVYJO,No,21,4678
8152-VETUR,No,75,5406
4676-WLUHT,No,26,6143
7980-MHFLQ,No,67,5192
0757-WCUUZ,No,72,4232
1629-DQQVB,No,25,2331
0374-AACSZ,No,30,4421
4872-VXRIL,No,70,4656
9140-CZQZZ,No,39,5601
3423-HHXAO,No,72,2993
9938-TKDGL,No,20,4319
6537-QLGEX,No,39,3300
3160-TYXLT,No,63,6245
1325-USMEC,No,53,4120
5606-AMZBO,No,26,3403
6199-IPCAO,No,70,2828
5640-CAXOA,No,25,5455
2235-EZAIK,No,79,4288
3847-BAERP,No,29,4905
1453-RZFON,No,54,5969
8263-OKETD,No,29,3265
0670-KDOMA,No,69,5854
2476-YGEFM,No,46,5324
8687-BAFGU,No,34,4148
0641-EVBOJ,No,56,5755
0829-XXPLX,No,68,2098
9974-JFBHQ,No,52,4590
6624-JDRDS,No,42,4391
0608-JDVEC,No,61,5914
9780-FKVVF,No,72,3613
1919-RTPQD,No,67,4699
5214-NLTIT,No,30,6188
3345-PBBFH,No,25,5922
5055-BRMNE,No,43,4780
2190-PHBHR,No,43,5274
2650-GYRYL,No,66,3470
5208-FVQKB,No,27,5514
7184-LRUUR,No,52,5146
6627-CFOSN,No,51,5247
3982-JGSFD,No,33,3526
1574-DYCWE,No,69,4057
7247-XOZPB,No,73,5313
2466-FCCPT,No,30,4910
6211-WWLTF,No,39,5135
4826-TZEVA,No,52,3258
6016-NXBNJ,No,60,4052
9138-EFSMO,No,40,4237
4632-XJMEX,No,24,6281
2716-GFZOR,No,42,2358
3724-UCSHY,No,25,3072
8626-XHBIE,No,79,4262
3192-LNKRK,No,67,3476
4439-YRNVD,No,24,4571
2208-UGTGR,No,58,5601
3005-TYFRD,No,46,4768
8670-MEFCP,No,77,3570
3079-BCHLN,No,70,5394
7777-UNYHB,No,21,2360
2969-VAPYH,No,48,4363
7181-OQCUT,No,77,4520
8474-UMLNT,No,30,4115
9142-XMYJH,No,49,5227
2649-HWLYB,No,46,6177
5214-CHIWJ,No,71,3159
2465-BLLEU,No,33,4441
1685-VAYJF,No,39,5253
8874-EJNSR,No,65,5453
5049-MUBWG,No,79,4705
0769-MURVM,No,52,6187
9253-VIFJQ,No,52,5224
7030-FZTFM,No,27,6444
9741-YLNTD,No,47,2684
5120-ZBLAI,No,75,6144
1194-BHJYC,No,59,6427
0906-QVPMS,No,26,5398
1905-OEILC,No,33,3107
7858-GTZSP,No,71,2061
6248-BSHKG,No,77,5897
4685-TFLLS,No,74,4808
3470-BTGQO,No,39,5731
1209-VFFOC,No,59,4556
4553-DVPZG,No,77,5049
6917-IAYHD,No,27,4369
8620-RJPZN,No,68,3061
7572-KPVKK,No,33,5900
2642-MAWLJ,No,57,5272
7103-ZGVNT,No,78,4268
2027-WKXMW,No,20,4582
7137-NAXML,No,63,4402
2428-ZMCTB,No,62,3926
2961-VNFKL,No,23,5072
6963-KQYQB,No,32,4722
5934-RMPOV,No,79,4240
1207-BLKSA,No,34,4922
8316-BBQAY,No,74,6251
1166-PQLGG,No,68,4424
3146-JTQHR,No,57,3778
4291-YZODP,No,62,3810
6427-FEFIG,No,30,2939
0017-IUDMW,No,52,6252
8706-HRADD,No,63,5808
9955-QOPOY,No,63,5683
4385-ZKVNW,No,21,4412
9031-ZVQPT,No,57,4773
2990-IAJSV,No,68,4200
9027-YFHQJ,No,54,4868
5176-LDKUH,No,75,3345
4644-OBGFZ,No,64,5067
7926-IJOOU,No,47,5626
6480-YAGIY,No,74,3091
4029-HPFVY,No,67,4275
7602-DBTOU,No,20,4890
5345-BMKWB,No,24,4964
5457-COLHT,No,41,4618
7998-WNZEM,No,47,5447
4664-NJCMS,No,68,5980
0307-BCOPK,No,60,4336
2542-HYGIQ,No,48,2732
5016-LIPDW,No,53,4194
6481-LXPWL,No,38,5092
6124-ACRHJ,No,32,4099
9362-MWODR,No,79,5056
9975-GPKZU,No,56,2610
9625-RZFUK,No,63,4235
5153-LXKDT,No,37,4108
5161-UBZXI,No,58,6315
1020-JPQOW,No,63,6161
7919-ZODZZ,No,78,5289
0565-JUPYD,No,43,4908
6867-ACCZI,No,47,3303
5939-XAIXZ,No,27,3367
9054-FOWNV,No,48,5585
8207-VVMYB,No,76,6170
9732-EQMWY,No,59,4725
5269-NRGDP,No,58,2531
6195-MELTI,No,58,4223
2121-JAFOM,No,38,5076
1227-UDMZR,No,33,4311
5198-HQAEN,No,44,2775
2167-FQSTQ,No,59,5527
2819-GWENI,No,41,2987
3572-UUHRS,No,78,2653
2692-PFYTJ,No,67,2569
5955-EPOAZ,No,77,5554
6821-JPCDC,No,66,5893
8815-LMFLX,No,26,5250
9135-HSWOC,No,79,5431
8582-KRHPJ,No,45,5629
5811-IWXYM,No,25,5954
1506-YJTYT,No,76,5264
4123-DVHPH,No,30,2715
2228-BZDEE,No,57,5755
2789-CZANW,No,45,5574
7596-LDUXP,No,52,2452
2192-OZITF,No,56,2280
5651-CPDND,No,38,3903
1131-ALZWV,No,62,4147
7729-XBTWX,No,58,4485
9134-WYRVP,No,74,5311
3284-SVCRO,No,47,3146
9732-OUYRN,No,39,4066
0559-CKHUS,No,77,5758
2931-SVLTV,No,39,2283
7504-UWHNB,No,26,3080
2582-FFFZR,No,62,2854
8908-NMQTX,No,75,4369
1431-AIDJQ,No,32,2281
6288-LBEAR,No,75,3619
8413-YNHNV,No,55,6487
5808-TOTXO,No,69,2774
4369-NYSCF,No,56,6487
6333-YDVLT,No,78,6351
5324-KTGCG,No,67,4837
7394-LWLYN,No,75,4840
6873-UDNLD,No,55,4714
2700-LUEVA,No,76,2791
0958-YHXGP,No,80,4562
1101-SSWAG,No,33,4858
5743-KHMNA,No,27,6305
4194-FJARJ,No,52,4798
5325-UWTWJ,No,48,5722
3969-GYXEL,No,41,4033
6992-TKNYO,No,23,4487
4468-YDOVK,No,68,3307
2200-DSAAL,No,70,5914
4302-ZYFEL,No,32,5366
9351-LZYGF,No,38,3773
4366-CTOUZ,No,53,5419
1518-OMDIK,No,28,2422
6671-NGWON,No,52,3098
0595-ITUDF,No,37,5371
1955-IBMMB,No,65,5216
0096-BXERS,No,74,3442
3806-YAZOV,No,67,3010
7998-ZLXWN,No,78,5184
6253-WRFHY,No,73,4741
9133-AYJZG,No,71,5781
8680-CGLTP,No,80,5198
8430-TWCBX,No,50,4074
5018-GWURO,No,20,6483
6741-QRLUP,No,74,5554
4737-HOBAX,No,52,4073
8200-KLNYW,No,36,5733
3372-CDXFJ,No,59,5077
4781-ZXYGU,No,40,3960
7632-YUTXB,No,60,2010
2718-YSKCS,No,56,6444
9896-UYMIE,No,52,5303
0853-NWIFK,No,64,4868
8212-CRQXP,No,80,2640
6980-CDGFC,No,71,5972
7691-XVTZH,No,64,5672
2520-SGTTA,No,27,3763
1088-CNNKB,No,56,5540
1930-BZLHI,No,40,3721
5868-YTYKS,No,48,2448
3525-DVKFN,No,44,3561
1482-OXZSY,No,37,3778
0377-JBKKT,No,41,5036
5778-BVOFB,No,53,4011
3373-YZZYM,No,46,3007
0228-MAUWC,No,39,3949
7663-YJHSN,No,56,5096
4915-BFSXL,No,60,4858
3086-RUCRN,No,46,6183
5215-LNLDJ,No,52,3872
0257-KXZGU,No,74,5442
1307-ATKGB,No,41,2007
3714-XPXBW,No,64,3801
1850-AKQEP,No,42,4577
2824-DXNKN,No,30,5656
0848-ZGQIJ,No,36,3050
3621-CHYVB,No,68,5866
8042-RNLKO,No,48,4163
5372-FBKBN,No,39,2143
0420-TXVSG,No,73,5933
6217-TOWGS,No,64,4852
1045-LTCYT,No,78,2158
1544-JJMYL,No,60,2450
4636-JGAAI,No,70,4014
6874-SGLHU,No,23,4126
5951-AOFIH,No,69,3843
3059-NGMXB,No,24,2871
8652-YHIYU,No,64,5040
5278-PNYOX,No,52,5499
3486-HOOGQ,No,41,4848
5061-PBXFW,No,51,2649
8630-FJLIB,No,68,2421
3891-NLXJB,No,24,4050
4749-OJKQU,No,31,5396
0577-WHMEV,No,73,4839
5453-AXEPF,No,76,3591
3639-XJHKQ,No,33,2463
3716-LRGXK,No,35,5301
2263-SFSQZ,No,37,5461
9950-MTGYX,No,73,2948
3397-AVTKU,No,73,4614
4825-FUREZ,No,61,5940
2672-OJQZP,No,30,4118
3134-DSHVC,No,75,5989
7821-DPRQE,No,53,5015
2001-EWBQU,No,75,6186
6695-AMZUF,No,54,5950
8410-BGQXN,No,54,4402
1619-YWUBB,No,72,6146
7611-YKYTC,No,48,4040
0365-GXEZS,No,79,2831
0082-OQIQY,No,60,4561
3606-SBKRY,No,35,4529
0667-NSRGI,No,75,2478
6893-ODYYE,No,25,6435
8242-JSVBO,No,65,4300
9541-ZPSEA,No,33,5954
1139-WUOAH,No,42,5461
4693-VWVBO,No,46,3889
6937-GCDGQ,No,35,2394
0988-JRWWP,No,68,3167
5075-JSDKI,No,26,6196
8644-XYTSV,No,68,4348
3873-WOSBC,No,38,4879
7465-ZZRVX,No,32,2722
7975-JMZNT,No,39,5453
7251-XFOIL,No,23,5536
4116-IQRFR,No,21,4463
8259-DZLIZ,No,36,4954
7853-WNZSY,No,33,5809
3120-FAZKD,No,41,4039
8606-OEGQZ,No,78,3416
0225-ZORZP,No,43,5828
9489-JMTTN,No,60,5096
0967-BMLBD,No,72,5837
2830-LEWOA,No,28,4079
5006-MXVRN,No,45,3733
8327-WKMIE,No,65,4422
6917-FIJHC,No,20,5374
7797-EJMDP,No,59,4157
3530-VWVGU,No,43,5657
6368-NWMCE,No,66,3371
3633-CDBUW,No,24,3913
3956-MGXOG,No,70,2951
9274-UARKJ,No,36,4096
4077-HWUYD,No,43,5341
0103-CSITQ,No,65,6026
8671-KKKOS,No,27,5565
7305-ZWMAJ,No,78,2492
6578-KRMAW,No,66,3224
4860-IJUDE,No,78,2070
9688-YGXVR,No,59,4112
1945-XISKS,No,26,4994
5360-LJCNJ,No,32,5707
2607-FBDFF,No,45,5289
1100-DDVRV,No,24,5575
6728-WYQBC,No,62,2285
7216-KAOID,No,72,2446
6145-NNPNO,No,64,3103
5339-TJFEK,No,56,4271
2074-GUHPQ,No,41,2347
4625-XMOYM,No,36,5098
5827-MWCZK,No,66,6484
1385-TQOZW,No,41,2392
5914-XRFQB,No,80,6479
4329-YPDDQ,No,67,2102
4804-NCPET,No,60,4821
5944-UGLLK,No,80,5677
7787-BNTZM,No,76,5761
2252-ISRNH,No,27,2993
9415-TPKRV,No,38,5681
5322-TEUJK,No,71,4071
1866-DIOQZ,No,42,4698
8375-KVTHK,No,39,5757
2697-NQBPF,No,74,5503
3709-OIJEA,No,52,5156
1386-ZIKUV,No,26,4097
0599-XNYDO,No,33,5456
6377-WHAOX,No,32,4115
6855-VLGOS,No,41,5809
8746-OQQRW,No,43,3962
3181-MIZBN,No,68,3677
7766-CLTIC,No,28,4323
5650-YLIBA,No,25,3031
0825-CPPQH,No,72,4241
9084-OAYKL,No,80,4758
6122-LJADA,No,49,5824
2400-XIWIO,No,80,5054
7569-NMZYQ,No,49,5475
5201-USSQZ,No,67,4038
2105-PHWON,No,76,4639
1494-EJZDW,No,74,2836
8003-EWNDZ,No,34,2066
1897-RCFUM,No,67,3109
9256-JTBNZ,No,72,4188
2211-RMNHO,No,43,4732
2432-TFSMK,No,36,2269
4929-ROART,No,47,2277
1834-ABKHQ,No,73,4298
1741-WTPON,No,75,4937
3932-IJWDZ,No,21,2183
1240-HCBOH,No,42,6466
3594-KADLU,No,35,3610
3796-ENZGF,No,36,6438
1734-ZMNTZ,No,65,5409
2853-CWQFQ,No,47,5824
0813-TAXXS,No,59,6483
2519-TWKFS,No,40,2499
0626-QXNGV,No,68,5613
6723-CEGQI,No,37,5712
4732-RRJZC,No,45,4954
9499-XPZXM,No,30,4675
4338-EYCER,No,43,5763
3007-FDPEA,No,46,2107
8513-OLYGY,No,41,5130
0311-QYWSS,No,60,3672
8705-DWKTI,No,40,6339
3680-CTHUH,No,74,5680
1202-KKGFU,No,31,4474
6112-KTHFQ,No,23,5917
1852-XEMDW,No,30,4709
1820-DJFPH,No,36,4755
9426-SXNHE,No,23,5355
9068-FHQHD,No,29,3556
1269-FOYWN,No,72,3743
9895-VFOXH,No,61,5092
1230-QAJDW,No,43,2562
5701-ZIKJE,No,29,5530
5032-MIYKT,No,28,4056
7396-VJUZB,No,57,2776
9717-QEBGU,No,37,2980
5172-RKOCB,No,21,5758
6509-TSGWN,No,72,5359
3178-CIFOT,No,58,5916
4530-NDRKU,No,80,5091
5985-TBABQ,No,66,2830
9800-ONTFE,No,37,4479
6743-HHQPF,No,57,4959
8455-HIRAQ,No,65,4909
6616-AALSR,No,76,4997
9415-ZNBSX,No,46,5650
4018-KJYUY,No,78,2722
3884-UEBXB,No,39,6314
8780-RSYYU,No,23,2159
5537-UXXVS,No,68,4137
1791-PQHBB,No,31,5056
8701-DGLVH,No,65,6097
8741-LQOBK,No,33,4829
8082-GHXOP,No,24,5611
0980-FEXWF,No,48,3386
3011-WQKSZ,No,31,5188
8218-FFJDS,No,27,6114
9360-OMDZZ,No,69,3192
0345-XMMUG,No,45,5119
2832-SCUCO,No,40,2822
7036-ZZKBD,No,79,3282
0265-PSUAE,No,72,3337
0463-TXOAK,No,76,5662
0594-UFTUL,No,31,2928
9509-MPYOD,No,67,4261
9128-CPXKI,No,45,5470
0129-KPTWJ,No,20,5943
5855-EIBDE,No,57,5948
5365-LLFYV,No,65,2245
1928-BXYIV,No,28,4592
5760-FXFVO,No,35,4093
0961-ZWLVI,No,44,6005
5181-OABFK,No,72,4173
7816-VGHTO,No,30,2866
5871-DGTXZ,No,38,4636
7550-WIQVA,No,71,4972
7544-ZVIKX,No,75,5870
0016-QLJIS,No,25,5509
7508-DQAKK,No,33,6474
5176-OLSKT,No,61,5546
9356-AXGMP,No,60,5461
3556-BVQGL,No,71,3585
7581-EBBOU,No,62,4260
5073-RZGBK,No,26,5823
2192-CKRLV,No,33,4700
3154-HMWUU,No,63,5848
6119-SPUDB,No,73,2653
6522-OIQSX,No,23,4175
8748-HFWBO,No,29,5964
1052-QJIBV,No,53,6015
1319-YLZJG,No,31,2499
0723-FDLAY,No,57,2292
3050-RLLXC,No,62,5907
9298-WGMRW,No,44,4697
3088-LHEFH,No,33,3885
8544-JNBOX,No,57,4626
6681-ZSEXG,No,71,5477
6116-RFVHN,No,42,3744
8884-FEEWR,No,70,2858
3125-RAHBV,No,55,2768
0373-AIVNJ,No,67,3755
1682-VCOIO,No,43,3434
2072-ZVJJX,No,70,4571
8849-AYPTR,No,57,3296
9518-IMLHK,No,77,3175
3646-ITDGM,No,56,4831
3569-VLDHH,No,23,6123
8224-KDLKN,No,41,4275
4001-TSBTV,No,49,6423
8727-XDPUD,No,68,5658
1043-UXOVO,No,35,4955
1064-FBXNK,No,20,2618
2878-DHMIN,No,30,2334
7762-ONLJY,No,51,4122
5795-BKOYE,No,71,5846
7402-PWYJJ,No,44,6439
0018-NYROU,No,57,5536
7501-VTYLJ,No,72,4057
7608-RGIRO,No,66,4889
0480-BIXDE,No,66,3249
5895-QSXOD,No,63,3522
9814-AOUDH,No,57,5625
6175-IRFIT,No,66,2610
1622-HSHSF,No,58,5607
6749-UTDVX,No,63,6088
5542-DHSXL,No,37,3475
9102-OXKFY,No,64,4293
7808-DVWEP,No,44,3985
2284-VFLKH,No,43,4995
0366-NQSHS,No,52,5863
3807-BPOMJ,No,63,6021
3892-NXAZG,No,72,6254
4182-BGSIQ,No,49,3196
0988-AADSA,No,56,6317
9972-NKTFD,No,73,3185
3717-LNXKW,No,36,3676
5734-EJKXG,No,76,5536
2207-RYYRL,No,28,5535
6729-FZWSY,No,57,5343
9695-IDRZR,No,46,5104
8144-DGHXP,No,53,4231
7814-LEEVE,No,54,4215
8631-WUXGY,No,46,2405
5906-DVAPM,No,65,5011
6654-QGBZZ,No,54,5057
5641-DMBFJ,No,69,5724
9200-NLNPD,No,27,6445
2664-XJZNO,No,35,5169
0921-OHLVP,No,59,5357
8350-NYMVI,No,42,3618
1600-DILPE,No,35,4998
0536-ESJEP,No,59,4544
4654-GGUII,No,48,4624
6478-HRRCZ,No,61,5870
8510-BBWMU,No,39,5678
6857-TKDJV,No,62,4444
2360-RDGRO,No,70,5089
0584-BJQGZ,No,63,4855
1360-XFJMR,No,24,4017
9058-MJLZC,No,42,3667
0902-XKXPN,No,78,5463
5177-RVZNU,No,43,4186
0056-EPFBG,No,29,3899
8993-IZEUX,No,20,4320
8190-ZTQFB,No,59,5622
0931-MHTEM,No,69,4478
0440-UEDAI,No,64,5452
1337-BOZWO,No,35,4003
0868-VJRDR,No,36,4337
6344-SFJVH,No,20,5942
3950-VPYJB,No,28,4778
7321-ZNSLA,No,27,2898
8727-JQFHV,No,68,4937
9475-NNDGC,No,75,4068
1355-KUSBG,No,51,4785
3688-FTHLT,No,73,3214
0899-LIIBW,No,76,5891
1384-RCUXW,No,24,5183
5825-XJOCM,No,45,2545
6848-YLDFR,No,46,4559
8125-QPFJD,No,65,4447
2320-YKQBO,No,57,4764
4973-RLZVI,No,59,5616
7869-ZYDST,No,59,5841
1215-EXRMO,No,78,4745
2305-MRGLV,No,71,2085
8404-VIOMB,No,57,4165
2359-KLTEK,No,53,3539
2673-ZALNP,No,46,2750
9184-GALIL,No,43,5587
4393-RYCRE,No,60,4588
9746-MDMBK,No,35,3729
3162-ZJZFU,No,27,4700
8404-GFGCZ,No,44,4552
3521-MNKLV,No,48,5832
2533-TIBIX,No,78,5825
5092-STPKP,No,42,5128
0114-PEGZZ,No,33,4800
3359-DSRKA,No,46,6440
8639-NHQEI,No,30,4213
7161-DFHUF,No,77,6166
3720-DBRWL,No,53,5703
4994-OBRSZ,No,33,2045
0562-FGDCR,No,25,4703
2436-QBZFP,No,25,3288
3420-YJLQT,No,24,5965
6040-CGACY,No,35,3195
6582-PLFUU,No,40,5974
8242-PDSGJ,No,60,5840
0264-CNITK,No,23,5043
0089-IIQKO,No,43,4447
7839-NUIAA,No,53,5381
6075-QMNRR,No,26,6334
5966-EMAZU,No,22,4576
0440-EKDCF,No,80,4404
4774-HHGGS,No,28,2347
8180-AKMJV,No,45,5825
4298-OYIFC,No,53,5640
5566-SOEZD,No,31,5856
9842-EFSYY,No,26,2421
2272-WUSPA,No,34,4848
0930-EHUZA,No,38,4771
9975-SKRNR,No,69,4480
4973-MGTON,No,21,5619
3682-YEUWS,No,54,4458
1223-UNPKS,No,24,4328
3446-QDSZF,No,66,2328
7379-FNIUJ,No,23,4855
1627-AFWVJ,No,35,2265
4486-EFAEB,No,54,2486
0060-FUALY,No,26,5238
6954-OOYZZ,No,44,2935
7088-FBAWU,No,22,4451
8313-AFGBW,No,51,4795
3097-IDVPU,No,76,5749
2303-PJYHN,No,80,4107
9795-VOWON,No,26,4665
1237-WIYYZ,No,28,2386
1987-AUELQ,No,52,6334
4822-LPTYJ,No,45,4655
8165-CBKXO,No,46,5748
6527-PZFPV,No,48,4654
9593-CVZKR,No,52,5577
5236-XMZJY,No,80,3048
4827-DPADN,No,61,4505
2694-CIUMO,No,62,3445
5846-ABOBJ,No,72,4766
1439-LCGVL,No,39,3656
0909-SDHNU,No,56,4236
4647-XXZAM,No,51,5450
7740-KKCXF,No,21,5045
5360-XGYAZ,No,47,4934
3557-HTYWR,No,75,2831
1699-TLDLZ,No,43,5293
5600-PDUJF,No,75,5552
0567-XRHCU,No,73,4479
2067-QYTCF,No,55,5455
7407-SUJIZ,No,50,2305
9150-KPBJQ,No,27,3945
0052-DCKON,No,42,5845
3654-ARMGP,No,79,4730
9367-TCUYN,No,32,5179
0708-SJDIS,No,55,5567
2073-QBVBI,No,80,2954
6928-ONTRW,No,33,5451
5231-FIQPA,No,40,3523
6617-WLBQC,No,80,5939
2599-CIPQE,No,61,5737
8774-GSBUN,No,46,6011
7326-RIGQZ,No,62,2651
1401-FTHFQ,No,62,2170
0254-FNMCI,No,37,5234
1848-LBZHY,No,42,2547
8118-TJAFG,No,60,2757
5429-LWCMV,No,80,4041
7298-IZWLY,No,25,2742
3955-JBZZM,No,80,2317
4815-TUMEQ,No,38,4190
9909-IDLEK,No,26,3222
4092-OFQZS,No,40,4147
1561-BWHIN,No,27,4464
9927-DSWDF,No,68,2429
9500-LTVBP,No,31,3999
7252-NTGSS,No,48,4131
8149-AIQCG,No,62,3271
0899-WZRSD,No,31,5680
3255-GRXMG,No,75,4403
4828-FAZPK,No,65,3855
6094-ZIVKX,No,45,6309
3262-EIDHV,No,49,6375
7354-OIJLX,No,70,5212
1376-HHBDV,No,71,4864
6133-OZILE,No,32,5381
7191-ADRGF,No,64,3222
5018-LXQQG,No,80,4631
6892-BOGQE,No,53,4030
1746-TGTWV,No,70,3514
8050-WYBND,No,28,5941
2821-WARNZ,No,34,4170
4879-GZLFH,No,33,5697
8314-HTWVE,No,60,3973
9402-ROUMJ,No,64,5588
2507-QZPQS,No,23,4999
7159-NOKYQ,No,59,4001
5707-ZMDJP,No,27,4590
8779-YIQQA,No,47,3243
7136-IHZJA,No,43,5807
8966-OIQHG,No,59,2258
7074-STDCN,No,58,4436
8739-QOTTN,No,74,5761
1399-OUPJN,No,80,4235
0277-BKSQP,No,62,4854
5774-XZTQC,No,75,4484
2676-SSLTO,No,33,6138
6266-QHOJZ,No,77,6421
7269-JISCY,No,39,4055
0363-SVHYR,No,60,6452
8547-NSBBO,No,37,5154
6591-QGOYB,No,25,2754
9070-BCKQP,No,21,4498
6421-SZVEM,No,75,5802
1328-EUZHC,No,30,4329
8878-RYUKI,No,40,6107
9633-DENPU,No,33,2613
7811-JIVPF,No,47,4790
7113-HIPFI,No,53,5500
8541-QVFKM,No,61,5777
9258-CNWAC,No,27,6208
6374-AFWOX,No,79,2680
5317-FLPJF,No,67,4824
7621-VPNET,No,25,2219
6034-YMTOB,No,40,2296
4903-CNOZC,No,29,2064
4353-HYOJD,No,75,5580
7267-FRMJW,No,46,5306
4188-FRABG,No,22,5586
0620-DLSLK,No,71,2054
3850-OKINF,No,62,4756
1156-ZFYDO,No,38,3666
5549-ZGHFB,No,57,6019
7577-SWIFR,No,28,5579
0303-WMMRN,No,27,3056
6408-OTUBZ,No,53,4494
5204-HMGYF,No,68,4567
3727-OVPRY,No,43,5517
3797-FKOGQ,No,41,3157
7622-NXQZR,No,31,2653
6196-HBOBZ,No,80,6300
3970-XGJDU,No,64,4937
7017-VFULY,No,26,4158
5562-YJQGT,No,40,3746
8807-OPMBM,No,42,4466
8294-UIMBA,No,68,4584
8109-YUOHE,No,56,5025
5840-NVDCG,No,43,3559
8092-NLTGF,No,35,5398
5928-QLDHB,No,62,2062
9840-EFJQB,No,80,4237
0696-UKTOX,No,80,2496
