Customer ID,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Offer,Tenure in Months
4707-YNOQA,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,None,34
9357-UJRUN,Yes,Yes,Yes,Cable,4,Yes,No,No,Yes,No,No,No,Yes,One Year,None,24
7663-CUXZB,Yes,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,59
0258-NOKBL,Yes,No,Yes,Fiber Optic,73,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,None,3
1163-VIPRI,Yes,Yes,Yes,Fiber Optic,47,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,65
9348-ROUAI,Yes,Yes,Yes,Cable,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,59
9443-JUBUO,No,No,Yes,DSL,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Offer A,72
3043-TYBNO,Yes,No,Yes,DSL,11,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,None,3
4830-FAXFM,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer D,19
5906-BFOZT,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,1
2960-NKRSO,Yes,No,Yes,Fiber Optic,24,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,None,24
5598-IKHQQ,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer A,72
0397-ZXWQF,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer A,67
5266-PFRQK,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer B,52
4674-HGNUA,Yes,Yes,Yes,Cable,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer A,71
6765-MBQNU,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,None,26
9786-IJYDL,Yes,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,None,35
1303-SRDOK,Yes,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Two Year,Offer B,55
3769-MHZNV,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,33
6295-OSINB,Yes,Yes,Yes,Fiber Optic,73,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Offer A,72
3308-MHOOC,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,1
4177-JPDFU,No,No,Yes,Cable,6,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Offer D,12
2239-CFOUJ,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,1
8046-DNVTL,No,No,Yes,Cable,29,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Offer B,62
2209-XADXF,No,No,Yes,DSL,15,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,1
6620-JDYNW,Yes,Yes,Yes,DSL,9,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Offer D,18
4770-UEZOX,Yes,No,Yes,Fiber Optic,52,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer E,2
1038-RQOST,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer D,19
4568-TTZRT,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,9
9513-DXHDA,Yes,No,Yes,DSL,4,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,None,27
8084-OIVBS,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer D,11
8896-BQTTI,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,1
3352-RICWQ,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer E,9
2160-GPFXD,Yes,Yes,Yes,DSL,52,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Offer B,54
2065-MMKGR,Yes,Yes,Yes,DSL,4,No,No,No,No,Yes,Yes,Yes,Yes,One Year,None,29
1498-NHTLT,Yes,No,Yes,Cable,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Offer B,59
1402-PTHGN,Yes,No,Yes,DSL,51,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Offer D,18
5199-FPUSP,No,No,Yes,Cable,12,Yes,No,No,Yes,No,No,No,Yes,One Year,None,33
6377-KSLXC,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,5
1796-JANOW,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,2
0238-WHBIQ,Yes,Yes,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer A,72
8735-NBLWT,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,9
6651-RLGGM,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer A,67
1614-JBEBI,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,8
5696-EXCYS,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer D,17
5795-KTGUD,Yes,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Offer A,68
4702-HDRKD,No,No,Yes,Cable,85,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Offer A,67
8512-WIWYV,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,32
1406-PUQVY,Yes,No,Yes,DSL,76,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer E,1
9114-AAFQH,Yes,No,Yes,DSL,42,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Offer B,48
8715-KKTFG,Yes,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Offer B,61
1728-BQDMA,Yes,No,Yes,DSL,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer E,2
5117-ZSMHQ,Yes,Yes,Yes,DSL,85,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Offer A,71
5151-HQRDG,Yes,Yes,Yes,DSL,10,Yes,No,No,No,No,No,No,Yes,Month-to-Month,None,37
0960-HUWBM,Yes,Yes,Yes,Fiber Optic,57,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,65
6465-GSRCL,Yes,Yes,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Offer A,67
0263-FJTQO,Yes,Yes,Yes,Cable,28,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Offer B,50
7319-ZNRTR,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,25
7503-EPSZW,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer B,64
7089-XXAYG,No,No,Yes,Cable,24,No,No,Yes,No,Yes,No,No,No,One Year,None,25
1666-JXLKU,Yes,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer C,37
7855-DIWPO,Yes,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer D,21
5133-POWUA,Yes,No,Yes,Cable,21,No,No,No,No,No,No,No,Yes,Month-to-Month,None,1
5652-MSDEY,Yes,Yes,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,None,10
1810-BOHSY,Yes,Yes,Yes,Fiber Optic,8,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Offer B,51
1784-BXEFA,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,10
7351-MHQVU,No,No,Yes,Cable,23,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Offer E,6
9224-VTYID,Yes,Yes,Yes,DSL,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,47
9500-IWPXQ,Yes,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Offer B,61
5762-TJXGK,No,No,Yes,DSL,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Offer B,52
4504-YOULA,Yes,Yes,Yes,DSL,23,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer C,35
5569-IDSEY,Yes,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Offer A,71
7284-ZZLOH,Yes,No,Yes,DSL,4,Yes,No,Yes,No,No,No,No,No,Two Year,None,45
1777-JYQPJ,No,No,Yes,DSL,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer E,2
3401-URHDA,Yes,Yes,Yes,Cable,3,Yes,No,No,Yes,No,No,No,Yes,One Year,None,51
1599-EAHXY,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,None,60
8631-XVRZL,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer E,9
3853-LYGAM,Yes,Yes,Yes,Fiber Optic,5,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,None,17
5751-USDBL,Yes,No,Yes,Cable,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,None,46
5680-LQOGP,Yes,No,Yes,Cable,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Offer A,68
8189-DUKMV,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,4
9931-DCEZH,Yes,No,Yes,DSL,22,No,Yes,No,Yes,No,No,No,Yes,One Year,Offer C,28
1898-JSNDC,Yes,No,Yes,DSL,58,No,Yes,No,No,Yes,No,No,Yes,One Year,Offer C,39
0315-LVCRK,Yes,No,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,None,11
3911-RSNHI,No,No,Yes,DSL,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer A,71
2410-CIYFZ,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,2
5505-OVWQW,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,17
7271-AJDTL,Yes,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,None,55
1867-TJHTS,Yes,Yes,Yes,Fiber Optic,14,Yes,No,No,No,No,No,No,Yes,Month-to-Month,None,58
4429-WYGFR,Yes,No,Yes,DSL,8,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Offer C,26
2817-LVCPP,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,50
5038-ETMLM,Yes,Yes,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer A,72
5056-FIMPT,Yes,No,Yes,Fiber Optic,10,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,None,43
4521-WFJAI,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,56
6569-KTMDU,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,1
8809-XKHMD,Yes,Yes,Yes,Fiber Optic,15,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Offer A,72
0396-YCHWO,Yes,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer C,36
0867-LDTTC,Yes,No,Yes,Cable,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,None,5
2122-SZZZD,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,44
3148-AOIQT,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,69
6692-YQHXC,Yes,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,None,16
3889-VWBID,Yes,No,Yes,DSL,27,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,None,68
5222-JCXZT,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,4
9754-CLVZW,No,No,Yes,Cable,23,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Offer C,26
2739-CCZMB,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,5
7080-TNUWP,Yes,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,No,No,Yes,One Year,None,70
0496-AHOOK,Yes,No,Yes,Cable,30,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Offer C,24
2468-SJFLM,Yes,No,Yes,Fiber Optic,21,No,No,No,Yes,No,No,No,Yes,Month-to-Month,None,1
3181-VTHOE,No,No,Yes,DSL,41,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,None,70
7168-HDQHG,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer C,36
4567-AKPIA,Yes,Yes,Yes,Fiber Optic,59,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,None,41
7901-HXJVA,Yes,No,Yes,Fiber Optic,26,No,No,Yes,No,No,No,No,Yes,Month-to-Month,None,14
5924-IFQTT,Yes,Yes,Yes,DSL,23,No,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,None,13
7968-QUXNS,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,6
8903-WMRNW,Yes,No,Yes,Fiber Optic,13,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,None,15
2452-SNHFZ,Yes,No,Yes,Fiber Optic,69,Yes,No,No,No,No,No,No,Yes,Month-to-Month,None,47
3629-WEAAM,Yes,No,Yes,DSL,73,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,None,8
6029-CSMJE,No,No,Yes,Cable,11,No,No,No,No,No,No,No,Yes,Month-to-Month,None,17
7993-NQLJE,Yes,No,Yes,Fiber Optic,17,Yes,No,No,No,No,No,No,Yes,Month-to-Month,None,15
9909-DFRJA,Yes,No,Yes,Fiber Optic,4,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Offer C,26
9099-FTUHS,Yes,Yes,Yes,Cable,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,None,23
4962-CHQPW,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer C,29
9467-ROOLM,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer C,25
2253-KPMNB,No,No,Yes,DSL,69,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,None,69
1345-ZUKID,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer D,14
6429-SHBCB,Yes,Yes,Yes,DSL,4,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer D,19
2603-HVKCG,Yes,No,Yes,Fiber Optic,76,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer C,31
1834-WULEG,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer C,24
9097-ZUBYC,Yes,No,Yes,DSL,24,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Offer D,14
5148-ORICT,Yes,No,Yes,Cable,42,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,None,64
4893-GYUJU,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,50
4578-PHJYZ,Yes,No,Yes,Cable,19,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,None,52
7272-QDCKA,Yes,Yes,Yes,Fiber Optic,13,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Offer C,28
8908-SLFCJ,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer D,21
9766-HGEDE,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer D,17
6968-MHOMU,No,No,Yes,Cable,23,No,No,No,No,Yes,Yes,Yes,Yes,One Year,None,58
5044-XDPYX,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,51
1814-WFGVS,No,No,Yes,DSL,53,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,None,72
3721-WKIIL,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,27
6734-CKRSM,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,3
1265-ZFOSD,Yes,Yes,Yes,Cable,4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,None,64
6568-POCUI,Yes,No,Yes,Fiber Optic,18,No,No,No,Yes,Yes,Yes,Yes,No,Two Year,None,45
5197-LQXXH,Yes,Yes,Yes,DSL,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,None,71
3457-PQBYH,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,58
7682-AZNDK,Yes,No,Yes,Fiber Optic,85,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,None,34
5384-ZTTWP,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer D,15
3745-HRPHI,No,No,Yes,DSL,28,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,None,66
1231-YNDEK,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,58
1407-DIGZV,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,3
0570-BFQHT,Yes,No,Yes,Fiber Optic,13,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,None,9
4393-OBCRR,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,3
8564-LDKFL,Yes,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Offer B,40
3696-DFHHB,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,68
4717-GHADL,Yes,Yes,Yes,DSL,14,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,50
5501-TVMGM,Yes,No,Yes,DSL,69,No,No,No,No,No,Yes,Yes,No,Month-to-Month,None,1
5879-HMFFH,Yes,Yes,Yes,DSL,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,None,72
6772-WFQRD,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer B,40
3810-DVDQQ,Yes,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,None,72
6972-SNKKW,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,6
3694-GLTJM,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,5
8550-XSXUQ,Yes,Yes,Yes,Cable,8,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Offer B,48
9055-MOJJJ,Yes,No,Yes,Cable,17,Yes,No,No,Yes,Yes,No,No,No,One Year,Offer B,64
4359-INNWN,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer D,17
0585-EGDDA,Yes,No,Yes,Fiber Optic,27,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Offer B,40
4032-RMHCI,No,No,Yes,Cable,16,Yes,No,Yes,No,No,No,No,Yes,One Year,Offer B,41
3481-JHUZH,Yes,Yes,Yes,Fiber Optic,3,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer B,41
3594-IVHJZ,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,2
6869-FGJJC,Yes,No,Yes,Fiber Optic,21,No,Yes,Yes,No,No,No,No,No,One Year,None,68
3896-ZVNET,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,24
8205-VSLRB,Yes,Yes,Yes,Cable,41,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,None,70
5960-MVTUK,No,No,Yes,DSL,18,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Offer E,3
6817-WTYHE,Yes,No,Yes,DSL,17,No,No,No,No,No,No,No,Yes,Month-to-Month,None,2
3082-VQXNH,No,No,Yes,DSL,4,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer E,3
4931-TRZWN,Yes,No,Yes,DSL,5,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer D,13
0750-EKNGL,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,7
7669-LCRSD,Yes,No,Yes,Cable,29,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Offer D,12
3567-PQTSO,Yes,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Offer B,53
8043-PNYSD,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer B,63
9938-EKRGF,Yes,No,Yes,Cable,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Offer D,15
2703-AMTUL,Yes,No,Yes,Cable,19,Yes,Yes,No,No,No,No,No,Yes,One Year,None,36
8173-RXAYP,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,24
4825-XJGDM,No,No,Yes,DSL,8,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Offer B,61
5402-HTOTQ,Yes,Yes,Yes,DSL,4,No,Yes,No,No,No,No,No,Yes,Month-to-Month,None,16
6734-JDTTV,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer B,65
7850-THJMU,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,26
3890-RTCMS,Yes,No,Yes,DSL,59,No,No,No,Yes,No,No,No,Yes,Month-to-Month,None,16
3717-FDJFU,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer E,5
3665-JATSN,No,No,Yes,DSL,59,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,None,19
7966-YOTQW,Yes,Yes,Yes,DSL,59,Yes,No,No,No,No,No,No,Yes,Month-to-Month,None,10
8853-TZDGH,Yes,Yes,Yes,Fiber Optic,13,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,None,72
4324-BZCKL,Yes,No,Yes,DSL,59,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,None,10
6924-TDGMT,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,11
1536-YHDOE,Yes,Yes,Yes,Cable,28,Yes,No,No,Yes,No,No,No,Yes,One Year,None,17
8123-QBNAZ,Yes,Yes,Yes,Fiber Optic,26,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,None,36
7711-YIJWC,Yes,No,Yes,Cable,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Offer B,61
5482-VXSXJ,Yes,No,Yes,Fiber Optic,17,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,None,22
7365-BVCJH,No,No,Yes,DSL,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer E,1
9620-ENEJV,Yes,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer E,6
2378-YIZKA,Yes,No,Yes,DSL,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,None,68
0689-DSXGL,Yes,No,Yes,Fiber Optic,24,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Offer B,52
6818-DJXAA,Yes,No,Yes,Fiber Optic,52,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,None,10
0464-WJTKO,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,72
8902-ZEOVF,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer B,47
6778-EICRF,Yes,Yes,Yes,Cable,10,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,None,24
2662-NNTDK,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer B,65
4132-KALRO,Yes,Yes,Yes,Fiber Optic,3,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Offer E,4
2874-YXVVA,Yes,No,Yes,Fiber Optic,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,None,34
1245-HARPS,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,14
4323-ELYYB,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,13
4293-ETKAP,Yes,Yes,Yes,Cable,13,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,65
6064-PUPMC,Yes,No,Yes,DSL,30,Yes,No,No,Yes,No,No,No,Yes,One Year,None,23
6504-VBLFL,Yes,No,Yes,DSL,23,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Offer B,55
6322-PJJDJ,Yes,No,Yes,Fiber Optic,9,No,Yes,No,No,Yes,Yes,Yes,No,Two Year,Offer B,49
0330-BGYZE,Yes,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Offer B,60
1085-LDWAM,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,69
7586-ZATGZ,Yes,Yes,Yes,Fiber Optic,27,No,No,No,No,Yes,No,No,Yes,Month-to-Month,None,40
7197-VOJMM,Yes,No,Yes,DSL,20,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,None,67
1843-TLSGD,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,13
9626-VFRGG,Yes,Yes,Yes,Fiber Optic,10,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,None,41
7075-BNDVQ,No,No,Yes,DSL,26,Yes,No,Yes,No,No,No,No,No,Month-to-Month,None,4
9143-CANJF,Yes,No,Yes,DSL,85,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,None,24
7284-BUYEC,No,No,Yes,Cable,26,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer E,5
2041-JIJCI,Yes,Yes,Yes,Cable,29,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,None,5
4900-MSOMT,Yes,Yes,Yes,DSL,23,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,None,72
2229-VWQJH,Yes,No,Yes,DSL,16,No,No,Yes,No,No,No,No,Yes,Month-to-Month,None,24
9194-GFVOI,Yes,Yes,Yes,DSL,52,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,None,42
1336-EZFZY,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,4
4282-MSACW,Yes,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,None,68
1403-LKLIK,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,33
9643-AVVWI,Yes,No,Yes,Fiber Optic,22,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,None,3
0253-ZTEOB,Yes,Yes,Yes,DSL,27,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,None,48
2706-QZIHY,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,15
6061-PQHMK,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,25
6137-MFAJN,No,No,Yes,Cable,23,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,None,48
9122-UMROB,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,1
4232-JGKIY,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,1
2402-TAIRZ,Yes,No,Yes,Fiber Optic,11,No,Yes,Yes,No,No,No,No,Yes,One Year,None,37
9139-TWBAS,No,No,Yes,Cable,28,Yes,Yes,Yes,No,Yes,No,No,No,One Year,None,26
