Customer ID,Monthly Charge,Total Charges,Total Revenue,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Payment Method,Paperless Billing
2023-VQFDL,19.0,348.8,945.68,0.0,0,596.88,Bank Withdrawal,No
1345-GKDZZ,19.55,128.6,233.78,0.0,0,105.18,Credit Card,No
2014-MKGMH,101.1,4674.4,5961.02,0.0,0,1286.62,Bank Withdrawal,Yes
5628-FCGYG,84.1,1737.45,2767.5,0.0,0,1030.05,Bank Withdrawal,Yes
2560-WBWXF,24.15,1498.85,4068.57,0.0,0,2569.72,Bank Withdrawal,Yes
0248-IPDFW,50.1,50.1,79.23,0.0,0,29.13,Bank Withdrawal,Yes
7978-DKUQH,74.6,1797.75,2725.25,0.0,0,927.5,Bank Withdrawal,Yes
4335-UPJSI,19.75,498.1,1319.86,0.0,0,821.76,Mailed Check,No
1784-EZDKJ,106.8,5498.8,7138.2,0.0,140,1499.4,Bank Withdrawal,Yes
9297-FVVDH,84.5,4845.4,5418.25,0.0,0,572.85,Bank Withdrawal,Yes
8007-YYPWD,25.05,369.1,983.65,0.0,0,614.55,Bank Withdrawal,No
7101-HRBLJ,83.7,6096.9,7252.5,0.0,0,1155.6,Bank Withdrawal,Yes
6635-CPNUN,96.6,2684.35,3624.31,0.0,0,939.96,Credit Card,No
5453-YBTWV,101.1,6994.8,10471.7,0.0,0,3476.9,Credit Card,Yes
5039-LZRQT,20.2,273.25,618.66,0.0,0,345.41,Mailed Check,No
6418-PIQSP,81.0,4985.9,5811.74,0.0,0,825.84,Mailed Check,No
8220-OCUFY,60.25,1258.35,1413.96,0.0,0,155.61,Bank Withdrawal,Yes
3995-WFCSM,60.85,111.4,141.9,0.0,0,30.5,Bank Withdrawal,No
1895-QTKDO,43.95,43.95,89.54,0.0,0,45.59,Credit Card,No
2038-OEQZH,86.05,308.1,485.54,0.0,0,177.44,Bank Withdrawal,No
1178-PZGAB,20.25,383.65,736.48,0.0,0,352.83,Credit Card,No
2626-VEEWG,19.4,1284.2,1651.36,0.0,0,367.16,Credit Card,Yes
1657-DYMBM,19.9,1110.05,2936.43,0.0,0,1826.38,Credit Card,No
7311-MQJCH,19.55,99.6,289.45,0.0,0,189.85,Bank Withdrawal,No
1136-XGEQU,84.15,4164.4,6488.9,0.0,0,2324.5,Credit Card,Yes
2530-FMFXO,103.2,5873.75,8234.71,0.0,0,2360.96,Bank Withdrawal,Yes
6844-DZKRF,50.2,109.25,131.93,0.0,10,12.68,Credit Card,Yes
5970-GHJAW,19.95,862.4,2063.92,0.0,0,1201.52,Credit Card,No
8879-XUAHX,116.25,8564.75,9004.24,0.0,0,439.49,Bank Withdrawal,Yes
3689-MOZGR,31.2,926.2,926.2,0.0,0,0.0,Bank Withdrawal,Yes
4195-PNGZS,24.45,1718.2,4001.41,0.0,0,2283.21,Bank Withdrawal,No
5003-XZWWO,84.2,5956.85,7030.37,0.0,0,1073.52,Credit Card,No
6922-NCEDI,21.2,1238.65,3961.93,0.0,0,2723.28,Mailed Check,Yes
9891-NQDBD,25.55,672.2,1886.28,0.0,0,1214.08,Mailed Check,No
6131-IUNXN,20.2,382.2,1273.49,0.0,0,891.29,Mailed Check,No
8548-AWOFC,63.85,4264.6,4770.82,0.0,0,506.22,Bank Withdrawal,No
9798-DRYDS,61.95,1070.7,1879.73,0.0,0,809.03,Mailed Check,Yes
8532-UEFWH,25.75,1345.85,3920.37,0.0,0,2574.52,Mailed Check,No
6296-DDOOR,58.2,1045.25,1507.9,0.0,0,462.65,Bank Withdrawal,No
7951-VRDVK,85.85,3003.55,3503.95,0.0,0,500.4,Bank Withdrawal,No
4815-YOSUK,104.9,7537.5,10502.46,0.0,0,2964.96,Credit Card,Yes
4365-MSDYN,19.55,161.15,339.87,0.0,0,178.72,Bank Withdrawal,Yes
7036-TYDEC,104.0,7028.5,7156.15,0.0,0,127.65,Bank Withdrawal,No
5802-ADBRC,104.4,5232.9,6272.4,0.0,0,1039.5,Mailed Check,Yes
8076-FEZKJ,19.5,225.85,382.95,0.0,0,157.1,Credit Card,No
5197-YPYBZ,25.25,274.7,749.78,0.0,0,475.08,Credit Card,No
4312-GVYNH,49.85,3370.2,3370.2,0.0,0,0.0,Bank Withdrawal,Yes
0839-JTCUD,89.9,5958.85,8358.61,0.0,0,2399.76,Credit Card,No
5494-WOZRZ,82.0,5999.85,8713.47,0.0,0,2713.62,Credit Card,Yes
2234-EOFPT,79.35,5753.25,7938.85,0.0,40,2145.6,Bank Withdrawal,Yes
8619-IJNDK,64.05,4492.9,4827.31,0.0,0,334.41,Credit Card,No
8378-LKJAF,101.15,3956.7,4877.06,0.0,0,920.36,Credit Card,Yes
1153-GNOLC,39.1,1309.0,1309.0,0.0,0,0.0,Bank Withdrawal,Yes
3298-QEICA,34.6,813.45,813.45,0.0,0,0.0,Credit Card,No
0788-DXBFY,19.55,1108.8,2728.74,0.0,0,1619.94,Bank Withdrawal,Yes
3496-LFSZU,70.5,294.2,418.08,0.0,10,113.88,Bank Withdrawal,No
5242-UOWHD,20.35,929.2,2685.55,0.0,0,1756.35,Credit Card,No
6479-SZPLM,19.45,754.5,1917.3,0.0,0,1162.8,Credit Card,No
8097-VBQTZ,69.9,3883.3,5374.78,0.0,0,1491.48,Credit Card,Yes
4500-HKANN,59.7,1414.2,1731.37,0.0,0,317.17,Credit Card,No
9917-KWRBE,78.35,3211.2,3983.64,0.0,0,772.44,Credit Card,Yes
2212-LYASK,45.85,1246.4,1276.4,0.0,30,0.0,Credit Card,Yes
1393-IMKZG,95.85,95.85,98.55,0.0,0,2.7,Bank Withdrawal,Yes
8069-RHUXK,35.7,2545.7,2545.7,0.0,0,0.0,Credit Card,No
2908-WGAXL,24.95,1468.9,3096.26,0.0,0,1627.36,Credit Card,Yes
3378-AJRAO,24.85,1013.6,2431.28,0.0,0,1417.68,Bank Withdrawal,No
6050-FFXES,105.35,7240.65,8304.26,0.0,50,1013.61,Bank Withdrawal,No
0362-RAOQO,19.65,830.25,1871.45,0.0,0,1041.2,Credit Card,No
9554-DFKIC,54.45,1588.7,1963.4,0.0,0,374.7,Bank Withdrawal,Yes
5527-ACHSO,70.5,829.3,1353.01,0.0,0,523.71,Credit Card,No
0829-DDVLK,20.1,302.45,448.55,0.0,0,146.1,Credit Card,No
1399-UBQIU,69.35,712.25,889.79,0.0,0,177.54,Bank Withdrawal,Yes
1813-JLKWR,19.8,1336.65,2824.65,0.0,0,1488.0,Bank Withdrawal,No
9537-VHDTA,51.2,51.2,54.18,0.0,0,2.98,Credit Card,No
4957-TIALW,65.6,1010.0,1311.65,0.0,0,301.65,Credit Card,No
2054-PJOCK,80.55,4847.05,5813.65,0.0,0,966.6,Credit Card,No
9150-HEPMB,52.7,3019.7,4229.86,0.0,0,1210.16,Credit Card,No
9030-QGZNL,20.85,161.65,253.33,0.0,0,91.68,Credit Card,No
3126-WQMGH,52.15,2583.75,4026.33,0.0,50,1392.58,Credit Card,Yes
7176-WRTNX,114.95,7711.25,8735.35,0.0,0,1024.1,Bank Withdrawal,Yes
9239-GZHZE,113.65,8124.2,9913.4,0.0,0,1789.2,Credit Card,Yes
7205-BAIAD,20.6,827.3,1742.9,0.0,0,915.6,Bank Withdrawal,Yes
8064-RAVOH,49.85,49.85,92.4,0.0,0,42.55,Bank Withdrawal,Yes
0219-QAERP,19.8,576.65,870.95,0.0,0,294.3,Credit Card,No
8963-JLGJT,55.9,157.55,257.39,0.0,0,99.84,Credit Card,No
2135-DQWAQ,85.3,420.45,659.15,0.0,10,228.7,Credit Card,Yes
4056-QHXHZ,107.45,7576.7,7771.82,0.0,0,195.12,Credit Card,No
7401-JIXNM,91.3,4965.0,6566.64,0.0,0,1601.64,Credit Card,No
9339-FIIJL,85.95,6151.9,6941.74,0.0,0,789.84,Bank Withdrawal,No
6670-MFRPK,79.2,5420.65,6908.29,0.0,0,1487.64,Credit Card,Yes
6177-PEVRA,55.5,2627.35,3252.79,0.0,0,625.44,Credit Card,No
4813-HQMGZ,90.25,743.75,822.79,0.0,0,79.04,Bank Withdrawal,Yes
7579-KKLOE,91.25,6589.6,9893.23,0.0,0,3303.63,Credit Card,Yes
8402-EIVQS,100.9,6733.15,8837.62,0.0,0,2104.47,Credit Card,Yes
4947-DSMXK,97.7,3410.0,4863.16,0.0,0,1453.16,Bank Withdrawal,Yes
7245-NIIWQ,69.85,199.85,304.13,0.0,0,104.28,Bank Withdrawal,Yes
0002-ORFBO,65.6,593.3,974.81,0.0,0,381.51,Credit Card,Yes
3324-OIRTO,104.65,7288.4,8292.34,0.0,0,1003.94,Bank Withdrawal,Yes
5414-OFQCB,90.45,5229.8,7053.69,0.0,70,1753.89,Credit Card,Yes
4967-WPNCF,63.7,4464.8,4464.8,0.0,0,0.0,Bank Withdrawal,Yes
8499-BRXTD,20.1,401.85,1098.99,0.0,0,697.14,Credit Card,No
9154-QDGTH,104.3,4451.85,5433.54,0.0,0,981.69,Credit Card,Yes
8197-BFWVU,93.25,6688.95,6812.79,0.0,0,123.84,Bank Withdrawal,Yes
2577-GVSIL,73.45,2661.1,3129.75,0.0,0,468.65,Bank Withdrawal,Yes
9367-OIUXP,20.7,73.05,254.53,0.0,0,181.48,Credit Card,No
6770-UAYGJ,25.25,1211.65,2860.5,0.0,0,1648.85,Credit Card,No
6463-HHXJR,100.5,7030.65,9622.15,0.0,0,2591.5,Bank Withdrawal,No
7928-VJYAB,90.6,1020.2,1443.48,0.0,0,423.28,Bank Withdrawal,No
1187-WILMM,89.4,5597.65,8404.3,0.0,0,2806.65,Credit Card,Yes
1306-RPWXZ,20.45,1024.65,2577.95,0.0,0,1553.3,Credit Card,No
3097-PYWXL,19.95,82.9,197.1,0.0,0,114.2,Bank Withdrawal,Yes
2266-SJNAT,109.15,7789.6,8642.8,0.0,0,853.2,Credit Card,No
2972-YDYUW,94.7,5468.95,7688.53,0.0,0,2219.58,Bank Withdrawal,No
1104-FEJAM,64.4,1802.15,2062.83,0.0,0,260.68,Bank Withdrawal,No
2809-ILCYT,26.8,733.55,823.55,0.0,0,90.0,Credit Card,Yes
5499-ECUTN,66.05,3021.45,3369.77,0.0,40,308.32,Credit Card,Yes
4981-FLTMF,65.2,3687.85,3775.63,0.0,0,87.78,Bank Withdrawal,No
3113-IWHLC,55.8,274.35,480.8,0.0,0,206.45,Credit Card,Yes
4277-BWBML,19.95,1322.85,1937.01,0.0,0,614.16,Bank Withdrawal,No
0234-TEVTT,45.0,2196.3,2196.3,0.0,0,0.0,Credit Card,No
4304-TSPVK,114.9,7843.55,9417.07,0.0,0,1573.52,Bank Withdrawal,No
1552-AAGRX,106.4,3211.9,4546.6,0.0,60,1274.7,Bank Withdrawal,No
2637-FKFSY,46.1,130.15,138.13,0.0,0,7.98,Mailed Check,Yes
7874-ECPQJ,20.05,85.5,194.98,0.0,0,109.48,Bank Withdrawal,Yes
0020-INWCK,95.75,6849.4,8784.86,0.0,0,1935.46,Credit Card,Yes
7089-RKVSZ,24.4,203.95,389.39,0.0,0,185.44,Mailed Check,No
2683-JXWQQ,33.6,2117.2,2227.2,0.0,110,0.0,Bank Withdrawal,No
9548-ZMVTX,90.45,6565.85,7178.57,0.0,0,612.72,Bank Withdrawal,No
8739-XNIKG,84.0,424.75,667.2,0.0,0,242.45,Bank Withdrawal,Yes
9755-JHNMN,67.4,3306.85,4308.9,0.0,0,1002.05,Bank Withdrawal,No
3981-QSVQI,19.7,168.9,346.1,0.0,0,177.2,Bank Withdrawal,Yes
2789-HQBOU,80.35,253.8,402.69,0.0,0,148.89,Bank Withdrawal,Yes
9424-CMPOG,19.6,197.4,221.52,0.0,0,24.12,Mailed Check,No
5067-WJEUN,54.2,3838.2,4578.5,0.0,10,730.3,Bank Withdrawal,Yes
3450-WXOAT,45.2,2065.15,3175.13,0.0,0,1109.98,Credit Card,Yes
9251-WNSOD,75.1,5064.45,5380.02,0.0,0,315.57,Mailed Check,No
6974-DAFLI,19.7,1140.05,1320.45,0.0,0,180.4,Bank Withdrawal,No
2616-UUTFK,72.75,2447.45,3078.08,0.0,0,630.63,Bank Withdrawal,Yes
7064-JHXCE,20.05,1263.9,2563.42,0.0,0,1299.52,Credit Card,No
7989-AWGEH,39.2,1838.15,1838.15,0.0,0,0.0,Bank Withdrawal,Yes
4373-VVHQL,44.75,44.75,73.32,0.0,10,18.57,Bank Withdrawal,Yes
4559-UWIHT,82.65,1185.0,1822.98,0.0,0,637.98,Bank Withdrawal,Yes
6650-BWFRT,117.15,8529.5,10321.58,0.0,0,1792.08,Credit Card,Yes
9570-KYEUA,99.25,6549.45,8888.01,0.0,0,2338.56,Credit Card,No
6993-YGFJV,112.55,7806.5,8041.79,0.0,0,235.29,Bank Withdrawal,Yes
2712-SYWAY,25.7,25.7,69.54,0.0,0,43.84,Bank Withdrawal,Yes
0730-BGQGF,90.3,6287.3,7502.71,0.0,100,1115.41,Credit Card,No
5498-IBWPI,49.4,3251.85,6427.11,0.0,0,3175.26,Credit Card,Yes
9101-NTIXF,19.4,50.6,80.92,0.0,0,30.32,Credit Card,No
9314-QDMDW,61.25,729.95,1036.19,0.0,0,306.24,Bank Withdrawal,Yes
9308-ANMVE,55.3,2654.05,3840.8,0.0,0,1186.75,Bank Withdrawal,Yes
3413-DHLPB,103.75,5969.95,6139.75,0.0,0,169.8,Bank Withdrawal,Yes
7649-PHJVR,19.5,226.8,595.08,0.0,0,368.28,Mailed Check,No
6114-TCFID,39.5,1082.75,1082.75,0.0,0,0.0,Credit Card,No
3787-TRIAL,26.05,565.75,565.75,0.0,0,0.0,Bank Withdrawal,Yes
5156-UMKOW,29.65,90.05,90.05,0.0,0,0.0,Mailed Check,No
1247-QBVSH,50.2,2169.4,2798.92,0.0,0,629.52,Mailed Check,No
6734-GMPVK,105.3,550.6,773.85,0.0,0,223.25,Bank Withdrawal,No
9822-OAOVB,55.45,55.45,71.88,0.0,10,6.43,Bank Withdrawal,Yes
6161-ERDGD,85.45,6300.85,7962.96,0.0,0,1662.11,Bank Withdrawal,No
1226-JZNKR,19.8,160.05,387.01,0.0,0,226.96,Bank Withdrawal,No
7318-EIVKO,59.25,436.6,822.2,0.0,0,385.6,Bank Withdrawal,Yes
3771-PZOBW,90.7,1781.35,2289.55,0.0,0,508.2,Credit Card,Yes
8231-BSWXX,79.05,5552.5,8487.64,0.0,0,2935.14,Credit Card,Yes
7389-KBFIT,30.25,63.75,63.75,0.0,0,0.0,Mailed Check,Yes
7176-WIONM,49.85,617.15,617.15,0.0,0,0.0,Bank Withdrawal,Yes
5141-ZUVBH,93.0,870.25,1249.15,0.0,0,378.9,Bank Withdrawal,No
7623-HKYRK,19.7,111.65,278.33,0.0,0,166.68,Mailed Check,No
0310-SUCIN,84.8,6046.1,7683.36,0.0,0,1637.26,Bank Withdrawal,Yes
5197-PYEPU,94.45,3923.8,4331.34,0.0,140,267.54,Credit Card,Yes
6619-RPLQZ,20.85,892.15,2700.7,0.0,0,1808.55,Mailed Check,No
3275-RHRNE,60.0,1682.05,1682.05,0.0,0,0.0,Credit Card,Yes
3503-TYDAY,80.45,3398.9,5197.59,0.0,0,1798.69,Bank Withdrawal,No
6901-GOGZG,84.95,4984.85,7982.45,0.0,0,2997.6,Bank Withdrawal,Yes
7021-XSNYE,49.65,305.55,305.55,0.0,0,0.0,Credit Card,No
9621-OUPYD,20.2,507.9,770.15,0.0,0,262.25,Bank Withdrawal,Yes
8982-NHAVY,100.5,2673.45,2982.67,0.0,70,239.22,Bank Withdrawal,Yes
4307-KWMXE,35.75,389.8,389.8,0.0,0,0.0,Bank Withdrawal,No
2450-ZKEED,53.8,651.55,733.17,0.0,0,81.62,Bank Withdrawal,No
3694-DELSO,38.55,156.1,156.1,0.0,0,0.0,Credit Card,No
3893-JRNFS,39.9,2796.35,2796.35,0.0,0,0.0,Bank Withdrawal,Yes
1133-KXCGE,20.1,407.05,745.45,0.0,0,338.4,Mailed Check,No
0142-GVYSN,20.3,511.25,858.09,0.0,0,346.84,Bank Withdrawal,Yes
1049-FYSYG,35.65,646.05,646.05,0.0,0,0.0,Credit Card,Yes
1821-BUCWY,55.65,1653.85,3065.65,0.0,0,1411.8,Mailed Check,Yes
8314-DPQHL,50.8,463.6,463.6,0.0,0,0.0,Mailed Check,No
1465-WCZVT,19.65,60.65,151.67,0.0,0,91.02,Credit Card,No
9481-SFCQY,59.8,824.85,1442.81,0.0,0,617.96,Credit Card,Yes
0567-GGCAC,61.4,438.9,549.78,0.0,0,110.88,Bank Withdrawal,No
8884-MRNSU,19.9,329.75,579.48,0.0,0,249.73,Bank Withdrawal,No
2171-UDMFD,19.45,674.55,1796.15,0.0,0,1121.6,Credit Card,Yes
9802-CAQUT,109.55,7887.25,10411.33,0.0,120,2404.08,Credit Card,No
0187-WZNAB,74.4,1972.35,3232.17,0.0,0,1259.82,Credit Card,No
1475-VWVDO,74.9,490.55,732.68,0.0,0,242.13,Bank Withdrawal,Yes
1357-MVDOZ,59.65,683.25,915.79,0.0,0,232.54,Bank Withdrawal,Yes
7602-MVRMB,110.45,8058.85,11416.21,0.0,0,3357.36,Bank Withdrawal,Yes
5406-KGRMX,24.55,1719.15,1908.01,0.0,0,188.86,Bank Withdrawal,No
5968-HYJRZ,24.55,1160.45,1897.41,0.0,0,736.96,Credit Card,No
7140-ADSMJ,20.45,162.3,443.98,0.0,0,281.68,Credit Card,Yes
2230-XTUWL,19.55,883.35,1519.83,0.0,0,636.48,Credit Card,No
7706-YLMQA,19.7,1341.5,2041.5,0.0,0,700.0,Bank Withdrawal,No
2585-KTFRE,70.45,70.45,90.55,0.0,0,20.1,Bank Withdrawal,Yes
7994-UYIVZ,85.65,659.45,1046.17,0.0,70,316.72,Bank Withdrawal,Yes
7717-BICXI,20.55,1205.05,2144.05,0.0,0,939.0,Credit Card,No
6559-RAKOZ,97.95,4917.9,5702.88,0.0,0,784.98,Bank Withdrawal,Yes
4716-MRVEN,20.0,599.3,1539.77,0.0,0,940.47,Credit Card,No
2143-LJULT,25.25,1733.15,4100.93,0.0,0,2367.78,Credit Card,Yes
3200-MNQTF,70.9,4677.1,6557.12,0.0,0,1880.02,Credit Card,No
6164-HXUGH,19.85,119.3,158.18,0.0,0,38.88,Credit Card,No
5630-IXDXV,106.35,4849.1,5532.48,0.0,0,683.38,Bank Withdrawal,Yes
0320-DWVTU,99.5,5424.25,7733.46,0.0,0,2309.21,Credit Card,No
9135-MGVPY,84.7,5878.9,9216.43,0.0,0,3337.53,Credit Card,Yes
1212-GLHMD,86.05,244.85,299.63,0.0,0,54.78,Credit Card,Yes
7878-JGDKK,44.55,220.75,341.03,0.0,0,120.28,Credit Card,No
1088-AUUZZ,75.85,4261.2,6365.68,0.0,0,2104.48,Credit Card,Yes
9588-OZDMQ,45.0,89.75,120.75,0.0,0,31.0,Bank Withdrawal,Yes
6476-EPYZR,20.5,255.5,808.22,0.0,0,552.72,Credit Card,No
1174-FGIFN,90.45,2509.25,3245.09,0.0,0,735.84,Bank Withdrawal,Yes
6620-HVDUJ,60.45,1440.75,2009.79,0.0,0,569.04,Bank Withdrawal,No
1032-MAELW,78.45,5333.35,5841.31,0.0,0,507.96,Bank Withdrawal,Yes
7641-TQFHN,100.55,3895.35,4469.43,0.0,0,574.08,Credit Card,No
1552-TKMXS,20.35,869.9,1119.8,0.0,0,249.9,Credit Card,No
8622-ZLFKO,90.75,512.25,652.35,0.0,0,140.1,Bank Withdrawal,Yes
6188-UXBBR,20.25,814.75,1215.27,0.0,0,400.52,Credit Card,Yes
2333-KWEWW,20.05,388.6,861.28,0.0,0,472.68,Credit Card,No
5702-SKUOB,19.6,93.45,210.01,0.0,0,116.56,Credit Card,No
1134-YWTYF,53.8,1389.85,2509.81,0.0,0,1119.96,Bank Withdrawal,Yes
6061-GWWAV,70.2,2894.55,3458.71,0.0,0,564.16,Credit Card,No
0679-TDGAK,75.5,4025.6,5717.1,0.0,100,1591.5,Bank Withdrawal,No
6585-WCEWR,20.35,1354.4,2994.56,0.0,0,1640.16,Bank Withdrawal,No
9067-YGSCA,26.05,1856.4,4049.5,0.0,0,2193.1,Credit Card,No
9067-SQTNS,20.6,926.0,2463.36,0.0,0,1537.36,Bank Withdrawal,No
1776-SPBWV,20.1,682.1,2100.58,0.0,0,1418.48,Bank Withdrawal,Yes
9668-PUGNU,24.5,1816.2,4100.98,0.0,0,2284.78,Bank Withdrawal,Yes
9405-GPBBG,110.5,7069.25,7492.77,0.0,60,363.52,Credit Card,Yes
1926-QUZNN,25.25,1841.2,5405.92,0.0,0,3564.72,Bank Withdrawal,Yes
5829-NVSQN,68.75,1689.45,2411.42,0.0,0,721.97,Bank Withdrawal,Yes
9565-AXSMR,19.2,1054.75,3174.27,0.0,0,2119.52,Credit Card,No
8869-LIHMK,115.1,7334.05,10169.89,0.0,0,2835.84,Bank Withdrawal,Yes
0447-RXSGD,99.65,2404.85,3021.17,0.0,0,616.32,Bank Withdrawal,Yes
4927-WWOOZ,91.45,171.45,280.27,0.0,10,98.82,Bank Withdrawal,Yes
5788-YPOEG,84.75,2839.45,3148.51,0.0,0,309.06,Credit Card,No
0661-KBKPA,78.75,3942.45,5631.03,0.0,0,1688.58,Credit Card,Yes
9081-WWXKP,20.25,873.4,2628.85,0.0,0,1755.45,Credit Card,No
0784-ZQJZX,19.9,1529.65,3828.61,0.0,0,2298.96,Credit Card,No
3133-PZNSR,97.75,6991.6,8488.48,0.0,0,1496.88,Credit Card,Yes
0722-SVSFK,100.4,715.0,988.14,0.0,0,273.14,Bank Withdrawal,Yes
3612-YVGSJ,24.45,1681.6,4024.6,0.0,0,2343.0,Credit Card,Yes
5397-NSKQG,50.9,3281.65,3281.65,0.0,0,0.0,Credit Card,No
8565-HBFNN,107.2,7317.1,9619.63,0.0,0,2302.53,Credit Card,Yes
8670-ERCJH,113.4,8164.1,8348.42,0.0,0,184.32,Bank Withdrawal,No
7758-UJWYS,40.55,1325.85,1325.85,0.0,0,0.0,Bank Withdrawal,Yes
2050-ONYDQ,26.0,1654.85,1846.6,0.0,0,191.75,Credit Card,No
7055-JCGNI,111.95,7795.95,10915.85,0.0,0,3119.9,Credit Card,Yes
0739-UUAJR,53.8,3952.45,3952.45,0.0,0,0.0,Credit Card,Yes
4826-DXMUP,72.1,2495.15,2849.0,0.0,0,353.85,Credit Card,Yes
7285-KLOTR,78.85,876.75,1177.83,0.0,0,301.08,Bank Withdrawal,No
0654-PQKDW,70.75,4263.45,6870.55,0.0,0,2607.1,Bank Withdrawal,Yes
7175-NTIXE,76.15,1992.95,2534.7,0.0,0,541.75,Credit Card,Yes
7963-SHNDT,39.1,1982.1,2112.1,0.0,130,0.0,Credit Card,No
0188-GWFLE,20.05,33.7,37.32,0.0,0,3.62,Credit Card,No
8129-GMVGI,20.05,1090.1,3071.38,0.0,0,1981.28,Credit Card,No
2882-DDZPG,19.45,227.45,657.17,0.0,0,429.72,Bank Withdrawal,No
3547-LQRIK,26.9,1250.85,1799.81,0.0,0,548.96,Bank Withdrawal,No
5843-TTHGI,50.0,892.7,1254.64,0.0,50,311.94,Credit Card,Yes
1849-RJYIG,60.0,487.75,861.99,0.0,0,374.24,Bank Withdrawal,Yes
8868-GAGIO,84.55,3713.95,4739.95,0.0,0,1026.0,Credit Card,Yes
4061-UKJWL,45.45,141.7,202.81,0.0,0,61.11,Credit Card,No
5380-XPJNZ,20.05,678.2,2222.52,0.0,0,1544.32,Credit Card,No
8263-QMNTJ,115.55,8425.3,11868.34,0.0,0,3443.04,Bank Withdrawal,Yes
3230-JCNZS,99.0,7061.65,8178.48,0.0,0,1116.83,Credit Card,Yes
0277-ORXQS,50.55,3364.55,3474.55,0.0,110,0.0,Bank Withdrawal,No
7996-BPXHY,25.0,332.5,789.97,0.0,0,457.47,Bank Withdrawal,Yes
3227-WLKLI,91.55,5963.95,6621.1,0.0,0,657.15,Bank Withdrawal,No
2266-FUBDZ,19.35,278.85,975.9,0.0,0,697.05,Credit Card,No
8237-ULIXL,24.85,1871.85,2827.29,0.0,0,955.44,Credit Card,No
8216-AZUUZ,100.4,4303.65,4832.85,0.0,0,529.2,Bank Withdrawal,Yes
9153-BTBVV,25.0,1753.0,5161.71,0.0,0,3408.71,Bank Withdrawal,No
5186-PEIZU,19.25,617.65,1941.0,0.0,0,1323.35,Bank Withdrawal,No
1074-AMIOH,108.25,5935.1,8234.77,0.0,0,2299.67,Bank Withdrawal,Yes
4361-FEBGN,20.15,982.95,2599.59,0.0,0,1616.64,Credit Card,No
0380-ZCSBI,20.0,198.7,242.9,0.0,0,44.2,Credit Card,No
7145-FEJWU,105.3,1275.65,1479.17,0.0,0,203.52,Bank Withdrawal,Yes
3969-JQABI,65.25,3791.6,6230.88,0.0,110,2329.28,Credit Card,Yes
9624-EGDEQ,19.8,813.3,2366.93,0.0,0,1553.63,Credit Card,No
1051-EQPZR,19.6,780.25,963.73,0.0,0,183.48,Credit Card,No
5849-ASHZJ,20.05,552.9,1020.0,0.0,0,467.1,Credit Card,No
5780-INQIK,49.4,408.25,575.45,0.0,0,167.2,Bank Withdrawal,No
8384-FZBJK,100.6,5611.7,7456.79,0.0,0,1845.09,Bank Withdrawal,Yes
3750-RNQKR,19.45,246.25,463.69,0.0,0,217.44,Credit Card,No
0962-CQPWQ,20.3,1296.15,1445.57,0.0,0,149.42,Bank Withdrawal,No
3096-YXENJ,107.65,7082.85,8882.7,0.0,0,1799.85,Bank Withdrawal,Yes
1265-BCFEO,80.45,5662.25,7549.43,0.0,0,1887.18,Bank Withdrawal,Yes
5837-LXSDN,58.85,1215.45,1965.57,0.0,0,750.12,Credit Card,Yes
5945-AZYHT,109.6,7854.15,11355.87,0.0,0,3501.72,Bank Withdrawal,Yes
8325-QRPZR,75.15,525.0,745.42,0.0,10,210.42,Bank Withdrawal,Yes
6384-VMJHP,73.0,5265.2,6922.64,0.0,0,1657.44,Credit Card,Yes
2262-SLNVK,70.1,70.1,71.25,0.0,0,1.15,Bank Withdrawal,No
7730-CLDSV,98.65,7129.45,9664.57,0.0,0,2535.12,Bank Withdrawal,Yes
1135-HIORI,111.45,7266.95,9786.63,0.0,0,2519.68,Bank Withdrawal,Yes
0164-APGRB,114.9,8496.7,11979.34,0.0,0,3482.64,Bank Withdrawal,Yes
6481-ESCNL,100.55,2878.75,3188.18,0.0,0,309.43,Bank Withdrawal,No
1790-NESIO,20.4,261.3,346.58,0.0,0,85.28,Credit Card,Yes
1550-EENBN,104.35,3205.6,4622.61,0.0,0,1417.01,Bank Withdrawal,No
8198-RKSZG,80.45,1137.05,1273.83,0.0,0,136.78,Credit Card,No
9297-EONCV,91.35,6697.2,9880.32,0.0,0,3183.12,Bank Withdrawal,Yes
1069-QJOEE,19.9,505.45,977.2,0.0,0,471.75,Bank Withdrawal,No
7799-DSEWS,68.35,1299.8,2176.04,0.0,0,876.24,Bank Withdrawal,Yes
8766-PAFNE,79.1,5564.85,7554.27,0.0,0,1989.42,Credit Card,Yes
3130-ICDUP,80.55,188.1,198.7,0.0,0,10.6,Credit Card,No
0820-FNRNX,66.7,1077.05,1584.84,0.0,0,507.79,Mailed Check,Yes
0880-FVFWF,86.4,4922.4,7002.8,0.0,0,2080.4,Bank Withdrawal,Yes
4611-ANLQC,50.05,2911.5,2911.5,0.0,0,0.0,Bank Withdrawal,No
4213-HKBJO,25.7,826.1,2030.6,0.0,0,1204.5,Credit Card,No
2792-LSHWX,83.4,83.4,126.46,0.0,0,43.06,Credit Card,Yes
0014-BMAQU,84.65,5377.8,6214.28,0.0,20,816.48,Credit Card,Yes
9018-PCIOK,64.75,3617.1,5102.1,0.0,0,1485.0,Mailed Check,Yes
4837-QUSFT,100.15,6643.5,9023.8,0.0,0,2380.3,Bank Withdrawal,Yes
